clause_text,clause_type
"Employees. To the best knowledge of the Seller, no executive, key employee, or group of employees has any plans to terminate employment with Sewcal. Sewcal is not a party to or bound by any collective bargaining agreement, nor has any of them experienced any strikes, grievances, claims of unfair labor practices, or other collective bargaining disputes. To the best knowledge of Seller Sewcal has not committed any unfair labor practice. Sewcal and its directors and officers (and employees with responsibility for employment matters) has no Knowledge of any organizational effort presently being made or threatened by or on behalf of any labor union with respect to employees of Sewcal.",employees
"Employees. 6.15.1 Except as set forth on Schedule 6.15.1, the Acquiror Company has no employees, independent contractors or other Persons providing services to them. Except as would not have a Material Adverse Effect, the Acquiror Company is in full compliance with all Laws regarding employment, wages, hours, benefits, equal opportunity, collective bargaining, the payment of Social Security and other taxes, and occupational safety and health. The Acquiror Company is not liable for the payment of any compensation, damages, taxes, fines, penalties or other amounts, however designated, for failure to comply with any of the foregoing Laws.",employees
"Employees. Other than pursuant to ordinary arrangements of employment compensation, Parent is not under any obligation or liability to any officer, director, employee or Affiliate of Parent.",employees
"Employees. To the best of the Company's knowledge, no employee of the Company is in violation of any term of any employment contract, patent disclosure agreement or any other contract or agreement relating to the relationship of any such employee with the Company or any other party because of the nature of the business conducted or to be conducted by the Company. The Company does not have any collective bargaining agreements covering any of its employees.",employees
"Employees. (a) Section 5.11(a) of the CIT Disclosure Schedule sets forth a true and correct list of each material deferred compensation plan, incentive compensation plan, equity compensation plan, ""welfare"" plan, fund or program (within the meaning of section 3(1) of the ERISA); ""pension"" plan, fund or program (within the meaning of section 3(2) of ERISA); each material employment, termination or severance agreement; and each other material employee benefit plan, fund, program, agreement or arrangement, in each case, that is (or, with respect to any pension plan that is or was subject to Title IV of ERISA, during any time in the last six years was) sponsored, maintained, participated in or contributed to or required to be contributed to as of the date of this Agreement (the ""CIT Plans"") by CIT, any of its Subsidiaries or by any trade or business, whether or not incorporated (a ""CIT ERISA Affiliate""), all of which together with CIT would be deemed a ""single employer"" within the meaning of Section 4001 of ERISA, for the benefit of any employee or former employee of CIT or any Subsidiary.",employees
"Employees. The Agent shall be responsible for the employment, control and conduct of its agents and employees and for injury to such agents or employees or to others caused by such agents or employees. The Agent shall assume full responsibility for its agents and employees under applicable statutes and agrees to pay all applicable employer taxes thereunder with respect to such agents and employees, and such agents and employees shall in no event be considered to be agents or employees of the Fund.",employees
"Employees. (a) Part 3.20 of the Disclosure Letter contains a complete and accurate list of the following information for each employee or director of the Company, including each employee on leave of absence or layoff status: employer; name; job title; current compensation paid or payable and any change in compensation since December 31, 1997; vacation accrued; and service credited for purposes of vesting and eligibility to participate under the Company's insurance, medical, welfare, or vacation plan, or any other employee benefit plan.",employees
"Employees. (a) Set forth in Section 3.11(a) of the Home Disclosure Schedule is a true, correct and complete list of all employee benefit plans (as defined in Section 3(3) of the Employee Retirement Income Security Act of 1974, as amended (“ERISA”)), whether or not subject to ERISA, and all bonus, stock option, stock purchase, restricted stock, incentive, deferred compensation, health, disability or life insurance, supplemental retirement, salary continuation and other welfare and benefit plans, programs or arrangements, and all retention, bonus, employment, termination, severance and change in control plans, programs, arrangements, contracts and agreements to or with respect to which Home or any Subsidiary or any trade or business of Home or any of its Subsidiaries, whether or not incorporated, all of which together with Home would be deemed a “single employer” within the meaning of Section 4001 of ERISA (a “Home ERISA Affiliate”), is a party or has any current or future obligation or that are maintained, contributed to or sponsored by Home or any of its Subsidiaries or any Home ERISA Affiliate for the benefit of any current or former employee, officer, director or independent contractor of Home or any of its Subsidiaries or any Home ERISA Affiliate (all such plans, programs, arrangements, contracts or agreements, collectively, the “Home Benefit Plans”).",employees
"Employees. (a) To the Company’s Knowledge, no employee of the Company has any plans to terminate employment with it within six months of the date hereof. The Company is a party to or bound by any collective bargaining agreement, nor has it experienced any material strikes, grievances, claims of unfair labor practices or other collective bargaining disputes. The Company has no Knowledge of any organizational effort made or threatened, either currently or within the past two years, by or on behalf of any labor union with respect to employees of the Company. The Company is in compliance in all material respects with all currently applicable laws and regulations respecting wages, hours, occupational safety, or health, fair employment practices, and discrimination in employment terms and conditions, and is not engaged in any unfair labor practice except, in each case, where such practice or failure to comply would not reasonably be expected to have a Material Adverse Effect. There are no pending claims against the Company under any workers compensation plan or policy or for long term disability. There are no proceedings pending or, to the Company’s Knowledge, threatened, between the Company and the employees of the Company, which proceedings have or would reasonably be expected to have a Material Adverse Effect on the Company.",employees
"Employees. MSTI has no and never had any employees. MSTI is not a party to or bound by any employment agreement or any collective bargaining agreement with respect to any employees. MSTI is not in violation of any law, regulation relating to employment of employees.",employees
Employees. All of Seller's and Seller's manager's on-site employees shall have their employment at the Property terminated as of the Closing Date.,employees
"Employees. Since the inception of Company (or any predecessor entity, if applicable), Company has been in compliance with all then applicable laws and regulations respecting employment, termination of employment, hiring, discrimination in employment, terms and conditions of employment, wages, hours, and occupational safety and health and employment practices, and has not engaged in any unfair labor practice. Since the inception of Company (or any predecessor entity, if applicable), Company has withheld all amounts required by law or by agreement to be withheld from the wages, salaries, and other payments to its employees, including any common law employees, and is not liable for any arrears of wages (including commissions, bonuses, or other compensation), or any taxes or any penalty for failure to comply with any of the foregoing (or, if any arrears, penalty, or interest were assessed against Company regarding the foregoing, it has been fully satisfied). Company is not liable for any payment to any trust or other fund or to any governmental or administrative authority with respect to unemployment compensation benefits, social security, social benefits, or other benefits or obligations for employees (other than routine payments to be made in the normal course of business and consistent with past practice). There are no pending claims against Company under any workers’ compensation plan or policy or for long-term disability. There are no controversies pending or, to Company’s knowledge, threatened, between Company and any of its employees, or any works council or similar body, which controversies have or could reasonably be expected to result in an action, suit, proceeding, claim, arbitration, or investigation before any agency, court, or tribunal, foreign or domestic, including claims for compensation, severance benefits, vacation time, vacation pay, or pension benefits, or any other claim pending in any court or administrative agency from any current or former employee or any other Person arising out of Company’s status as employer or purported employer or any workplace practices or policies whether in the form of claims for discrimination, harassment, unfair labor practices, grievances, wage and hour violations, wrongful discharge, or otherwise. Company is not a party to any collective bargaining agreement or other labor union contract nor does Company know of any activities or proceedings of any labor union to organize any employees of Company. Section 3.1.12 of th...",employees
"Employees. In the event that I leave the employ of the Company, I hereby consent to notification by the Company to my new employer about my rights and obligations under this Agreement.",employees
"Employees. The Company has complied in all material respects with all laws relating to the employment of labor, and the Company has encountered no material labor union difficulties. Other than pursuant to ordinary arrangements of employment compensation, the Company is not under any obligation or liability to any officer, director or employee of the Company.",employees
"Employees. (a) A Receiver may appoint and discharge managers, officers, agents, accountants, servants, workmen and others for the purposes of this Deed upon such terms as to remuneration or otherwise as he thinks fit.",employees
"Employees. CLAUSE 2.20 of the Disclosure Schedule contains a list of --------- all employees of the Company, along with the position and the annual rate of compensation of each such person. There are no confidentiality/assignment of invention agreement signed with the employees of the Company, except as set forth in CLAUSE 2.20 of the Disclosure Schedule. To the knowledge of the Company but without inquiry or independent investigation, no key employee or group of employees of the Company has any plans to terminate employment with the Company. The Company has not experienced any strikes, material grievances, material claims of unfair labor practices or other collective bargaining disputes. Neither the execution and delivery of this Agreement nor the consummation of the transactions contemplated herein, will trigger or otherwise result in any obligation of the Company to pay severance or related costs under any employment or consulting agreement. The Company enjoys good relations with all labor unions and employee syndicates to which their employees belong, and no notification to any labor union or employee syndicate is required in connection with the transactions contemplated herein.",employees
"Employees. Section 3.15 of the Schedule of Exceptions contains a true and complete list of the names, titles, annual base compensation and target bonuses for the current year for each director, officer, manager and employee of the Company. There is not currently, and during the past two years there has been no, labor strike, picketing, dispute, slow-down, work stoppage, union organization effort, grievance filing or proceeding, or other labor difficulty actually pending or, to the knowledge of Sellers, threatened against or involving the Company. The Company is not a party to any collective bargaining agreement; there are no labor unions or other organizations representing any employee of the Company; and to the knowledge of Sellers, no labor union or organization is engaged in any organizing activity with respect to any employee of the Company. In the three years prior to the Closing Date, the Company has not effectuated a “plant closing” as defined in the Worker Adjustment and Retraining Notification Act (the “WARN Act”) (or any similar state, local or foreign law) or a “mass layoff” as defined in the WARN Act (or any similar state, local or foreign law) affecting any site of employment or facility of the Company. Neither the Company nor any Seller has received written notice that any of the Company’s current key employees (including, without limitation, the Sellers) intends to terminate his employment with the Company. The Company has complied, and is presently in compliance in all material respects with all Laws relating to employment.",employees
"Employees. Except as set forth in Section 5.01(i) of the MediVision Disclosure Letter, (A) neither MediVision nor any Subsidiary is a party to any collective bargaining contract, collective labor agreement or other contract or arrangement with a labor union, trade union or other organization or body involving any of its employees, except extension orders (tzavei harchava) under Israeli Law, or is otherwise required (under any legal requirement, under any contract or otherwise) to provide benefits or working conditions beyond the minimum benefits and working conditions required by Law; (B) neither MediVision nor any Subsidiary has recognized or received a demand for recognition from any collective bargaining representative with respect to any of Employees; (C) all of the Employees are “at will” employees, subject to termination notice provisions provided by applicable Law; (D) there is no Contract between MediVision or any Subsidiary and any Employee; and/or (E) MediVision and its Subsidiaries’ obligations to provide statutory severance pay pursuant to the Israeli Severance Pay Law (5723-1963) and vacation pursuant to the Israeli Annual Leave Law 1951 or in each case any Law of any other jurisdiction or any Contract are fully funded or accrued on MediVision’s financial statements, and MediVision does not use the provisions of Section 14 of the Severance Pay Law with respect to such statutory severance pay. Except as set forth in Section 5.01(i) of the MediVision Disclosure Letter, MediVision has no knowledge of any circumstance that could give rise to any valid claim by a current or former Employee for compensation on termination of employment beyond those paid or reserved for; all material amounts that MediVision is legally or contractually required either (x) to deduct from Employees’ salaries or to transfer to Employees’ pension or provident, life insurance, incapacity insurance, continuing education fund or other similar funds or (y) to withhold from Employees’ salaries and benefits and to pay to any Governmental Entity have, in each case, been duly deducted, transferred, withheld and paid in a timely manner (other than routine payments, deductions or withholdings to be timely made in the normal course of business and consistent with past practice), and MediVision does not have any outstanding material obligation to make any such deduction, transfer, withholding or payment; and except as set forth in Section 5.01(i) of the MediVision Disclosure Letter, MediVision ...",employees
"Employees. (a) Section 2.18 of the Disclosure Schedule contains a list of all employees of the Company whose annual rate of compensation exceeds $50,000 per year, along with the position and the annual rate of compensation of each such person. Section 2.18 of the Disclosure Schedule contains a list of all employees of the Company who are a party to a non-competition agreement with the Company; copies of such agreements have previously been delivered to the Parent. To the knowledge of the Company, no key employee or group of employees has any plans to terminate employment with the Company.",employees
"Employees. The Disclosure Schedule sets forth the annual salary and any related payments or benefits of each (x) officer of the Company and (y) Person who as an employee, consultant or manager receives annual compensation in excess of $50,000. None of the employees of the Company or any Subsidiary is represented by any labor union, and there is no labor strike or other labor trouble pending with respect to the Company or any Subsidiary (including, without limitation, any organizational drive) or, to the best of the Company's knowledge, threatened.",employees
Employees. Seller has no employees.,employees
"Employees. CMS is responsible for the employment, control and conduct of its agents and employees and for injury to such agents or employees or to others caused by such agents or employees. CMS assumes full responsibility for its agents and employees under applicable statutes and agrees to pay all employer taxes thereunder. CMS shall maintain at its own expense insurance against public liability in a reasonable amount.",employees
"Employees. No executive, key employee, or significant group of employees has advised any executive officer of the Company that he, she or they plan to terminate employment with the Company during the next 12 months. The Company is not a Party to or bound by any collective bargaining agreement, nor has it experienced any strike or grievance, claim of unfair labor practices, or other collective bargaining dispute. To the Company's Knowledge, there is no organizational effort presently being made or threatened by or on behalf of any labor union with respect to employees of the Company.",employees
"Employees. (a) PROVIDING PARTY shall be solely responsible for payment of compensation to its employees and, as between the Parties, for its Subsidiaries' employees and for any injury to them in the course of their employment. PROVIDING PARTY shall assume full responsibility for payment of all federal, state and local taxes or contributions imposed or required under unemployment insurance, social security and income tax laws with respect to such persons.",employees
"Employees. Target is not a party to or bound by any collective bargaining agreement, nor has it experienced any strike or material grievance, claim of unfair labor practices, or other collective bargaining dispute since its inception. Target has not committed any material unfair labor practice. None of the directors and officers of Target has any Knowledge of any organizational effort presently being made or threatened by or on behalf of any labor union with respect to employees of Target. With respect to this transaction, no notice to employees is required under any law or any collective bargaining agreement.",employees
"Employees. All employees of the Company who have access to confidential or proprietary information of the Company have executed and delivered nondisclosure agreements, and all of such agreements are in full force and effect. The Company is not aware that any employee of the Company has plans to terminate his or her employment relationship with the Company. The Company has complied in all material respects with all applicable laws relating to wages, hours, equal opportunity, collective bargaining, workers’ compensation insurance and the payment of social security and other taxes. None of the employees of the Company is represented by any labor union, and there is no labor strike or other labor trouble (including, without limitation, any organizational drive) pending or, to the knowledge of the Company, threatened with respect to the Company.",employees
"Employees. To the best of the Company's knowledge, no employee of the Company (i) is in violation of any term of any employment contract, patent disclosure agreement, non-competition agreement, or any restrictive covenant to a former employer relating to the right of any such employee to be employed by the Company because of the nature of the business conducted or presently proposed to be conducted by the Company or to the use of trade secrets or proprietary information of others and (ii) has given notice to the Company, nor is the Company otherwise aware, that any employee intends to terminate his or her employment with the Company.",employees
"Employees. Neither the Company nor any subsidiary has any collective bargaining arrangements or agreements covering any of its employees. Neither the Company nor any subsidiary is in breach of any employment contract, agreement regarding proprietary information, noncompetition agreement, nonsolicitation agreement, confidentiality agreement, or any other similar contract or restrictive covenant, relating to the right of any officer, employee or consultant to be employed or engaged by the Company or such subsidiary. Since the date of the September 30, 1999, Form 10-KSB, no officer, consultant or key employee of the Company or any subsidiary whose termination, either individually or in the aggregate, could have a Material Adverse Effect, has terminated or, to the knowledge of the Company, has any present intention of terminating his or her employment or engagement with the Company or any subsidiary.",employees
"Employees. 10.1.Vendor has and shall retain the right to exercise full control over the employment, direction, compensation and discharge of all persons employed by Vendor in the performance of the services hereunder; provided, however, that it will, subject to scheduling and staffing considerations, attempt to honor Delaware’s request for specific individuals.",employees
"Employees. Schedule 5.25 sets forth a list of the names, employment status, location of employment, and rates of compensation (including salaries, wages, commissions and bonuses) of all employees of Lawrence. Except as described on Schedule 5.25, Lawrence has no written or oral contract of employment with any employee of Lawrence, and Lawrence is not a party to or subject to any collective bargaining agreement nor has been a party to or subject to any collective bargaining agreement or collective bargaining plan during the last five (5) years. Except as described on Schedule 5.25, Lawrence is not a party to any pending nor, to Lawrence's Knowledge, threatened labor dispute affecting the business of Lawrence. Lawrence has complied in all material respects with all applicable foreign, federal, state and local laws, ordinances, rules and regulations and requirements relating to the employment of labor, including, but not limited to, the provisions thereof relative to wages, hours, collective bargaining, drug testing, personnel policies and practices, payment of Social Security, unemployment and withholding taxes, and ensuring equality of opportunity for employment and advancement of minorities and women. To Lawrence's Knowledge, Lawrence is not liable for any arrears of wages or any taxes or penalties for failure to comply with any of the foregoing. At the Closing Date, all employees will be terminable at will by Lawrence and will be free to become the employees of Buyer, the Surviving Corporation or an affiliate or subsidiary of Buyer. Lawrence has not received notice from any employee listed on Schedule 5.25 as earning an annual base salary in excess of $40,000 that such employee is terminating his or her employment with Lawrence, nor to Lawrence's Knowledge, does any such employee intend to terminate his or her employment with Lawrence.",employees
"Employees. Consultant's employees, if any, who perform services for Client under this Agreement shall also be bound by the provisions of this Agreement.",employees
Employees. It shall not have any employees (other than officers and directors to the extent they are employees).,employees
"Employees. Each of the officers of the Corporation, each key employee and each other employee now employed by the Corporation who has access to confidential information of the Corporation has executed an agreement regarding confidentiality, inventions and noncompetition, and such agreements are in full force and effect. No officer or key employee of the Corporation has advised the Corporation (orally or in writing) that he intends to terminate employment with the Corporation. The Corporation has complied in all material respects with all applicable laws relating to the employment of labor, including provisions relating to wages, hours, equal opportunity, collective bargaining and the payment of Social Security and other taxes, and with ERISA.",employees
"Employees. Neither the Company nor any of its Subsidiaries is a party to any collective bargaining agreement or other contract with a labor union. There is, and during the past two years there has been, (i) no labor strike, labor dispute, work stoppage or lockout pending, or to the Company's or its Subsidiaries' knowledge, threatened against the Company or any Subsidiary; (ii) no union or organizational campaign is in progress with respect to the employees, and no other (formal or informal) union organization activities are pending or, to the Company's knowledge, threatened between the Company or any Subsidiary and their respective employees; (iii) neither the Company nor any of its Subsidiaries is engaged in any unfair labor practice; (iv) there is no unfair labor practice charge or complaint against the Company or any Subsidiary pending or, to the Company's or its Subsidiaries' knowledge, threatened before the National Labor Relations Board; (v) there are no pending or, to the Company's and any Subsidiaries' knowledge, threatened charges against the Company or any Subsidiary before the Equal Employment Opportunity Commission or any state or local agency responsible for the prevention of unlawful employment practices; and (vi) neither the Company nor any Subsidiary has received written notice during the past two years of the intent of any governmental authority responsible for the enforcement of labor or employment Laws to conduct an investigation of the Company and, to the Company's and any Subsidiaries' knowledge, no such investigation is in progress.",employees
"Employees. To the Knowledge of the Company, the directors and officers (and employees with responsibility for employment matters) of the Company and its Subsidiaries, no executive, key employee, or group of employees has any plans to terminate employment with any of the Company and its Subsidiaries. None of the Company and its Subsidiaries is a party to or bound by any collective bargaining agreement, nor has any of them experienced any strikes, grievances, claims of unfair labor practices, or other collective bargaining disputes. None of the Company and its Subsidiaries has committed any unfair labor practice. None of the directors and officers (and employees with responsibility for employment matters) of the Company and its Subsidiaries has any Knowledge of any organizational effort presently being made or threatened by or on behalf of any labor union with respect to employees of any of the Company and its Subsidiaries.",employees
"Employees. A. Paid Release Time Employees will be provided a reasonable amount of time during their normal working hours to meet with the union steward and/or staff representative to process a grievance. In addition, employees will be released during their normal working hours to prepare for and attend meetings or hearings scheduled by management for the following:",employees
"Employees. Buyer shall have the right and option to interview and determine whether or not to hire any field level employee of the Sellers identified on Schedule 7.15. The base pay that Buyer extends to any employee for employment with Buyer and that Buyer provides to such employee for the twelve (12) month period following the Closing Date shall not be less than the annual base pay paid by the Sellers to such employee prior to the Closing Date. Buyer’s offer of employment to any employee may be conditioned upon Buyer’s usual hiring procedures and standards, including but not limited to successful completion of a background check, drug test and driving record check, and also upon the occurrence of the Closing. Buyer’s offer of employment to any employee also will be conditioned upon such employee resigning their employment with Sellers and executing a resignation letter substantially in the form of Exhibit F. Sellers shall have the right to review the documents evidencing Buyer’s offers of employment described in the preceding sentence for compliance with the terms of this Agreement at least five (5) days prior to any distribution of such documents to the applicable employee. No later than five (5) days prior to the Closing Date, Buyer shall notify the Sellers as to each employee who has accepted employment with Buyer, which acceptance may be conditioned upon the occurrence of the Closing, and each employee who has rejected Buyer’s offer of employment. Buyer shall indemnify and hold harmless the Sellers and each of their officers, agents, employees and Affiliates with respect to all liabilities caused by Buyer’s conduct in regards to the employment offer process described in this Section 7.15 (including any claim of discrimination or other illegality in such selection and offer process). For the avoidance of doubt, nothing in this Section 7.15 shall affect the right of the Sellers (or any of their Affiliates) to terminate the employment of an employee for any reason or at any time.",employees
"Employees. (a) Except in the event of a Catastrophic Material Casualty or Material Condemnation that materially affects the operation of the Business or MEH before the Effective Time, SEARHC shall offer employment in Sitka, Alaska (conditioned upon and effective as of the Effective Time) to all employees of the Hospital listed on Schedule 6.4(a) who are employed in good standing by the Hospital as of the Effective Time (and provided that the individual is still employed by the Hospital at the time the offer is to be made). For the purposes of this Agreement, no Person shall be deemed in good standing with the Hospital as of the Effective Time if on information and belief SEARHC determines that: (i) such Person’s engagement by the Hospital may not have fully complied with the applicable Stark Exceptions or the Anti-Kickback Safe Harbors, or (ii) such Person is a member of the Knowledge Group, and he/she may have had Knowledge that the Hospital engaged an employee or contractor under terms which did not comply with applicable exception to the Stark Law and/or the Anti-Kickback Safe Harbors, and upon first obtaining such Knowledge, such Person failed to take corrective action to assure the City’s compliance with applicable Laws. Hospital employees in good standing on the Closing Date will be offered an employment position similar in nature to his or her current position and with compensation and benefits commensurate to those provided to current SEARHC employees in similar positions in Sitka, Alaska. Such employment shall be offered to such employees in good standing with the Hospital immediately preceding the Effective Time, including any such employees who are on leave as of the Effective Time, provided that the approximate leave end- date is known and does not extend more than 12 weeks beyond the Effective Time except as otherwise required by Law. The employment offered to any such Hospital employee in good standing will be contingent upon verification of the employee’s eligibility to work in the United States and the employee’s satisfaction of SEARHC’s pre-employment drug testing and abuse screening required by the Indian Child Protection and Family Violence Act and any other reasonable requirements and criteria for the employment position offered to the employee consistent with SEARHC’s standard hiring practices. The employment offered will also be contingent upon the employee’s consent to the transfer of the employee’s personnel records from the City and/or the Ho...",employees
