clause_text,clause_type
"Event of Default. As defined in Section 7.01. Excess Reserve Fund Account: The separate Eligible Account created and maintained by the Trustee pursuant to Sections 3.07(b) and 3.07(c) in the name of the Trustee for the benefit of the Regular Certificateholders and designated ""Deutsche Bank National Trust Company in trust for registered holders of Morgan Stanley ABS Capital I Inc. Trust 2004-HE8, Mortgage Pass-Through Certificates, Series 2004-HE8."" Funds in the Excess Reserve Fund Account shall be held in trust for the Regular Certificateholders for the uses and purposes set forth in this Agreement. Amounts on deposit in the Excess Reserve Fund Account shall not be invested. Excess Subordinated Amount: With respect to any Distribution Date, the excess, if any, of (a) the Subordinated Amount on such Distribution Date over (b) the Specified Subordinated Amount for such Distribution Date.",event-of-default
"Event of Default. As defined in Section 7.01. Excess Bankruptcy Loss: Any Bankruptcy Loss, or portion thereof, which exceeds the then applicable Bankruptcy Amount.",event-of-default
Event of Default. As defined in Section 7.01 hereof.,event-of-default
Event of Default. Any event set forth in Section 8.01.,event-of-default
"Event of Default. Any one of the conditions or circumstances enumerated in Section 10.01. Fannie Mae: The Federal National Mortgage Association, or any successor thereto.",event-of-default
"Event of Default. Any of the events specified in Section 7.01. Excess Bankruptcy Loss: With respect to any Distribution Date and any Mortgage Loan as to which a Bankruptcy Loss is realized in the month preceding the month of such Distribution Date, (i) if the Aggregate Current Bankruptcy Losses with respect to such Distribution Date exceed the then-applicable Bankruptcy Loss Amount, then the portion of such Bankruptcy Loss represented by the ratio of (a) the excess of the Aggregate Current Bankruptcy Losses over the then-applicable Bankruptcy Loss Amount, divided by (b) the Aggregate Current Bankruptcy Losses or (ii) if the Aggregate Current Bankruptcy Losses with respect to such Distribution Date are less than or equal to the then-applicable Bankruptcy Loss Amount, then zero. In addition, any Bankruptcy Loss occurring with respect to a Mortgage Loan on or after the Cross-Over Date will be an Excess Bankruptcy Loss.",event-of-default
Event of Default. As defined in Section 8.01.,event-of-default
Event of Default. Any one of the conditions or circumstances enumerated in Subsection 13.01.,event-of-default
"Event of Default. If an Event of Default under the Repurchase Agreement shall have occurred and be continuing, the Guarantor agrees that, as between the Guarantor and Buyer, the Obligations may be declared to be due for purposes of this Guaranty notwithstanding any stay, injunction or other prohibition which may prevent, delay or vitiate any such declaration as against a Seller and that, in the event of any such declaration (or attempted declaration), such Obligations shall forthwith become due by the Guarantor for purposes of this Guaranty.",event-of-default
Event of Default. No Default or Event of Default has occurred and is continuing.,event-of-default
"Event of Default. Any one of the conditions or circumstances enumerated in Section 10.01. Fannie Mae: Fannie Mae, or any successor thereto.",event-of-default
Event of Default. 7.1 The following circumstances shall be deemed Event of Default:,event-of-default
"Event of Default. No Event of Default, or event which, with notice or lapse of time, or both, would constitute an Event of Default, shall have occurred and be continuing.",event-of-default
"Event of Default. (a) If any one of the following events (each, an “Event of Default”) shall occur and be continuing:",event-of-default
"Event of Default. No Event of Default has occurred and is continuing, and no event has occurred and is continuing which, with the lapse of time, the giving of notice, or both, would constitute such an Event of Default under this Agreement or any of the other Loan Documents, and the Credit Parties are not in default (without regard to grace or cure periods) under any contract or agreement to which it is a party or by which any of their respective assets are bound.",event-of-default
Event of Default. An Event of Default shall be deemed to have occurred and may be declared by the Pledgee upon the happening of any of the following events:,event-of-default
Event of Default. An “Event of Default” shall be deemed to have occurred under this Agreement upon an Event of Default under the Transaction Documents.,event-of-default
Event of Default. 7.1 The following events shall be regarded as the event of default:,event-of-default
Event of Default. Any of the events specified in Section 7.01. FDIC: The Federal Deposit Insurance Corporation or any successor thereto.,event-of-default
"Event of Default. There exists no Event of Default under Section 15(b) hereof, which default gives rise to a right to accelerate indebtedness as referenced in Section 15(b) hereof, under any mortgage, borrowing agreement or other instrument or agreement pertaining to indebtedness for borrowed money or to the repurchase of mortgage loans or securities.",event-of-default
"Event of Default. No Event of Default has occurred and no event has occurred that, with the giving of notice, the passage of time, or both, would become an Event of Default.",event-of-default
"Event of Default. The words ""Event of Default"" mean and include any of the Events of Default set forth below in the section titled ""Events of Default.""",event-of-default
"Event of Default. (a) Each of the following events shall constitute an event of default hereunder (an ""EVENT OF DEFAULT""):",event-of-default
Event of Default. As defined in Section 7.01.,event-of-default
Event of Default. The occurrence of any one or more of the following events shall constitute a breach of this Lease and an “Event of Default” hereunder:,event-of-default
"Event of Default. As defined in Section 7.01. Excess Bankruptcy Loss: Any Bankruptcy Loss, or portion thereof, which exceeds the then applicable Bankruptcy Amount. Excess Fraud Loss: Any Fraud Loss, or portion thereof, which exceeds the then applicable Fraud Loss Amount. Excess Special Hazard Loss: Any Special Hazard Loss, or portion thereof, that exceeds the then applicable Special Hazard Amount. Excess Subordinate Principal Amount: With respect to any Distribution Date on which the aggregate Certificate Principal Balance of the Class of Subordinate Certificates then outstanding with the Lowest Priority is to be reduced to zero and on which Realized Losses are to be allocated to such class or classes, the excess, if any, of (i) the amount that would otherwise be distributable in respect of principal on such class or classes of Certificates on such Distribution Date over (ii) the excess, if any, of the aggregate Certificate Principal Balance of such class or classes of Certificates immediately prior to such Distribution Date over the aggregate amount of Realized Losses to be allocated to such classes of Certificates on such Distribution Date as reduced by any amount calculated pursuant to clause (E) of the definition of Class A-P Principal Distribution Amount. With respect to any Mortgage Pool that is comprised of two or more Loan Groups, the Excess Subordinate Principal Amount will be allocated between each Loan Group on a pro rata basis in accordance with the amount of Realized Losses attributable to each Loan Group and allocated to the Certificates on such Distribution Date.",event-of-default
"Event of Default. As defined in Section 7.01. Excess Overcollateralized Amount: With respect to any Distribution Date, the excess, if any, of (a) the Overcollateralized Amount on such Distribution Date over (b) the Specified Overcollateralized Amount for such Distribution Date.",event-of-default
"Event of Default. Any one of the conditions or circumstances enumerated in Section 6.14(a). Excess Loss: Any Bankruptcy Loss, or portion thereof, in excess of the then-applicable Bankruptcy Loss Limit, any Fraud Loss, or portion thereof, in excess of the then-applicable Fraud Loss Limit, and any Special Hazard Loss, or portion thereof, in excess of the then-applicable Special Hazard Loss Limit. FDIC: The Federal Deposit Insurance Corporation or any successor thereto.",event-of-default
"Event of Default. With respect to any Indenture, has the meaning specified in Section 4.01 of such Indenture.",event-of-default
Event of Default. The occurrence of any one or more of the following events shall constitute an Event of Default under this Agreement:,event-of-default
"Event of Default. No Event of Default or Unmatured Event of Default exists or would result from the incurrence by the Borrower of any of the Obligations hereunder or under any of the other Loan Document, and the Borrower is not in default (without regard to grace or cure periods) under any other contract or agreement to which it is a party.",event-of-default
Event of Default. 7.1 Each of the following events shall be regarded as an Event of Default:,event-of-default
"Event of Default. Any one of the conditions or circumstances enumerated in Section 6.14(a). Fannie Mae or FNMA: Fannie Mae, f/k/a/ the Federal National Mortgage Association, a federally chartered and privately owned corporation organized and existing under the Federal National Mortgage Association Charter Act, or any successor thereto.",event-of-default
"Event of Default. An ""Event of Default"" shall be deemed to have occurred under this Agreement upon an Event of Default under the Convertible Debentures.",event-of-default
Event of Default. The occurrence of any of the following shall constitute an “Event of Default”:,event-of-default
Event of Default. As defined in Section 5.01.,event-of-default
Event of Default. An “Event of Default” under this Agreement shall occur upon the happening of any of the following events:,event-of-default
"Event of Default. No event has occurred and is continuing and no circumstance has arisen which, had the Securities already been issued, would (with the giving of notice and/or the passage of time) constitute an Event of Default under the Securities.",event-of-default
Event of Default. Each of the events specified in Article 16 of the Lease.,event-of-default
"Event of Default. Any of the following shall constitute an ""EVENT OF DEFAULT"":",event-of-default
"Event of Default. As defined in Section 7.01. Excess Bankruptcy Loss: Any Bankruptcy Loss, or portion thereof, which exceeds the then applicable Bankruptcy Amount. Excess Fraud Loss: Any Fraud Loss, or portion thereof, which exceeds the then applicable Fraud Loss Amount.",event-of-default
"Event of Default. Promptly after any Responsible Officer of any Loan Party or Manager obtains knowledge of the occurrence of each Event of Default or Default (if such Default is continuing on the date of such notice), a statement of a Responsible Officer of Manager setting forth the details of such Event of Default or Default and the action which such Loan Party is taking or proposes to take with respect thereto.",event-of-default
Event of Default. Each of the following shall constitute an Event of Default under this Agreement:,event-of-default
"Event of Default. The occurrence of any one or more of the following events shall be, and shall constitute the commencement of, an “Event of Default” hereunder (any Event of Default that has occurred shall continue unless and until waived by Lender in writing in its sole discretion):",event-of-default
Event of Default. See Section 12.1.,event-of-default
"Event of Default. As defined in Section 7.01. Excess Reserve Fund Account: The separate Eligible Account created and maintained by the Securities Administrator pursuant to Sections 3.07(b) and 3.07(c) in the name of the Securities Administrator for the benefit of the Regular Certificateholders and designated ""Wells Fargo Bank, National Association in trust for registered holders of Securitized Asset Backed Receivables LLC Trust 2006-WM1, Mortgage Pass-Through Certificates, Series 2006-WM1"". Funds in the Excess Reserve Fund Account shall be held in trust for the Regular Certificateholders for the uses and purposes set forth in this Agreement. Amounts on deposit in the Excess Reserve Fund Account shall not be invested.",event-of-default
"Event of Default. No event has occurred and is continuing which constitutes, or with the lapse of time or giving of notice or both, would constitute an Event of Default.",event-of-default
"Event of Default. If any Borrowing Party shall generally not pay its debts as such debts become due, or shall admit in writing its inability to pay its debts generally, or shall make a general assignment for the benefit of creditors, or any proceeding shall be instituted by or against any Borrowing Party seeking to adjudicate it bankrupt or insolvent, then Black Hills Service, on behalf of the Utility Money Pool, may, by notice to the Borrowing Party, terminate the Utility Money Pool’s commitment to the Borrowing Party and/or declare the principal amount then outstanding of, and the accrued interest on, the loans and all other amounts payable to the Utility Money Pool by the Borrowing Party hereunder to be forthwith due and payable, whereupon such amounts shall be immediately due and payable without presentment, demand, protest or other formalities of any kind, all of which are hereby expressly waived by each Borrowing Party.",event-of-default
Event of Default. As defined in Section 7.01 herein.,event-of-default
"Event of Default. For purposes of this Agreement, the occurrence of any one of the following events (each, an “Event of Default”) shall constitute a default hereunder and under the Notes or any of the other Credit Documents:",event-of-default
"Event of Default. As of the date of the making of any Advance, the issuance, increase, renewal or extension of any Letter of Credit, or the reallocation of the Letter of Credit Exposure, as applicable, no Default or Event of Default shall exist, and the making of such Advance or issuance, increase, renewal or extension of such Letter of Credit, or the relocation of the Letter of Credit Exposure would not cause a Default or Event of Default. Each of: (i) the giving of the applicable Notice of Borrowing or Letter of Credit Application, (ii) the acceptance by the Borrower of the proceeds of such Borrowing, (iii) the issuance, increase, or extension of such Letter of Credit, and (iv) the reallocation of the Letter of Credit Exposure, shall constitute a representation and warranty by the Borrower that on the date of such Borrowing, such issuance, increase, or extension of such Letter of Credit or such reallocation, as applicable, that the foregoing condition precedent has been met.",event-of-default
Event of Default. The occurrence of any of the following shall constitute an “Event of Default” under this Agreement:,event-of-default
Event of Default. See §13.1.,event-of-default
"Event of Default. Event of Default"" and ""Events of Default"" have the meanings set forth in Section 8.1.",event-of-default
Event of Default. Any one of the events enumerated in Subsection 14.01.,event-of-default
"Event of Default. Any event set forth in Section 8.01. FDIC: The Federal Deposit Insurance Corporation or any successor thereto. Fidelity Bond: A fidelity bond to be maintained by the Servicer in accordance with Section 3.13. Fitch: Fitch, Inc. or any successor in interest. HOEPA Claim Loan: A Mortgage Loan that the Mortgagor claims is subject to the Home Ownership and Equity Protection Act of 1994 (“HOEPA”).",event-of-default
Event of Default. As defined in Section 8.1.,event-of-default
"Event of Default. The occurrence of one or more of the following events shall be an ""Event of Default"" hereunder:",event-of-default
"Event of Default. By its signature below, Borrower hereby agrees that it shall constitute an Event of Default if any representation or warranty made herein should be false or misleading in any material respect when made.",event-of-default
"Event of Default. Any Event of Default, or Unmatured Event of Default shall have occurred and be continuing.",event-of-default
"Event of Default. Borrower understands that a default of its obligations under this Agreement that is not cured after the expiration of all applicable notice and cure periods, if any, shall be an Event of Default under the Loan Agreement (as provided in Article 14 thereof), and that in addition to any remedies specified in this Agreement, Lender shall be entitled to exercise all of its rights and remedies under the Loan Agreement and other Loan Documents, however, the obligations hereunder shall not be secured by the Security Instrument.",event-of-default
Event of Default. Any one or more of the following shall constitute an “Event of Default” under this Agreement:,event-of-default
Event of Default. Any one or more of the following events shall constitute an Event of Default by the Customer under this Agreement and the Other Documents:,event-of-default
"Event of Default. Any of the following shall constitute an ""Event of ---------------- -------- Default"": -------",event-of-default
"Event of Default. Any event described in Section 7.1. ---------------- Federal Funds Effective Rate. For any day, a fluctuating interest rate per ---------------------------- annum equal to the weighted average of the rates on overnight Federal funds transactions with members of the Federal Reserve System arranged by Federal funds brokers, as published for such day (or, if such day is not a Business Day, for the next preceding Business Day) by the Federal Reserve Bank of New York, or, if such rate is not so published for any day that is a Business Day, the average of the quotations for such day on such transactions received by the Bank from three Federal funds brokers of recognized standing selected by the Bank.",event-of-default
Event of Default give notice in writing to the Trustee forthwith upon becoming aware of any Event of Default or Potential Event of Default and without waiting for the Trustee to take any further action;,event-of-default
"Event of Default. Any one of the conditions or circumstances enumerated in Section 10.01. Fannie Mae: The entity formerly known as Federal National Mortgage Association (FNMA), or any successor thereto.",event-of-default
"Event of Default. While an Event of Default exists, Lenders agree to promptly confer in order that Required Lenders or Lenders, as the case may be, may agree upon a course of action for the enforcement of the Rights of Lenders. Administrative Agent is entitled to act or refrain from taking any action (without incurring any liability to any Person for so acting or refraining) unless and until it has received instructions from Required Lenders. In actions with respect to any Company's property, Administrative Agent is acting for the ratable benefit of each Lender.",event-of-default
"Event of Default. It shall be an “Event of Default” for the purposes of this Note if (a) the Borrower defaults in the payment on or prior to the Maturity Date of any principal or interest when due under this Note and, with respect to any default prior to the Maturity Date, such default continues unremedied for a period of fifteen (15) days after notice thereof to the Borrower; (b) the Borrower shall commence a proceeding under any applicable bankruptcy or insolvency laws as now or hereafter in effect or any successor thereto, or any other proceeding under any reorganization, arrangement, adjustment of debt, relief of debtors, dissolution, insolvency or liquidation or similar law of any jurisdiction whether now or hereafter in effect relating to the Borrower; (c) there is commenced against the Borrower any such bankruptcy, insolvency or other proceeding that remains undismissed for a period of sixty (60) days; (d) the Borrower is adjudicated insolvent or bankrupt, or any order of relief or other order approving any such case or proceeding is entered; (e) the Borrower suffers any appointment of any custodian, private or court appointed receiver or the like for it or any substantial part of its property (taken as a whole) which continues undischarged or unstayed for a period of sixty (60) days; (f) the Borrower makes a general assignment for the benefit of creditors; (g) the Borrower shall fail to pay, or shall admit in writing that it is unable to pay, or shall be unable to pay, its debts generally as they become due; (h) the Borrower shall by any act or failure to act expressly indicate in writing (or in a filed answer in respect of a proceeding) its consent to, approval of or acquiescence in any of the foregoing; or (i) this Note shall for any reason be asserted in writing by the Borrower not to be a legal, valid and binding obligation of the Borrower.",event-of-default
Event of Default. See Section 13.1.,event-of-default
"Event of Default. As defined in Section 5.01 of this Agreement. FHA/VA Mortgage: A Mortgage insured by the Federal Housing Administration or by the Department of Agriculture Rural Development (formerly the Rural Housing Service) or guaranteed by the Department of Veterans Affairs or the Department of Housing and Urban Development. Fitch: Fitch, Inc., also known as Fitch Ratings, or any successor thereto.",event-of-default
"Event of Default. The words ""Event of Default"" mean any of the Events of Default set forth in this Agreement in the Default section of this Agreement.",event-of-default
Event of Default. “Event of Default” shall have the meaning specified in the Purchase Agreement.,event-of-default
Event of Default. As defined in Section 16.1.,event-of-default
Event of Default. Any event of default as specified in Section 7.1.,event-of-default
"Event of Default. Each of the following shall be an event of default by Lessee under this Lease (each, an “Event of Default”):",event-of-default
"Event of Default. As defined in Section 7.03 hereof. Fannie Mae: Fannie Mae, a body corporate organized and existing under the laws of the United States, or its successor in interest or any successor appointed as herein provided. Unless the context requires otherwise, the term “Fannie Mae” shall be deemed to refer to Fannie Mae acting in its corporate capacity and not in its capacity as Trustee hereunder.",event-of-default
"Event of Default. Any one of the conditions or circumstances enumerated in Section 10.01. Exception Mortgage Loan: A Mortgage Loan which was originated as an exception to the Company's underwriting guidelines in effect at the time of origination, as attached hereto as Exhibit H. Fannie Mae: Fannie Mae, or any successor thereto.",event-of-default
"Event of Default. As used herein, “Event of Default” shall mean the occurrence and/or existence of any one or more of the following: (a) (i) Tenant shall fail to pay any installment of Base Rent, Additional Rent or any other amount due under this Lease on or before the date on which the same becomes due and payable, and such failure continues for five (5) days after written notice from Landlord thereof or (ii) Landlord having given the notice specified in the foregoing clause (a)(i) to Tenant twice in any twelve (12) month period, Tenant shall fail, on a third occasion within the twelve (12) months following the giving of the first such notice by Landlord, to pay any installment of Base Rent, Additional Rent or any other amount due under this Lease on or before the date on which the same becomes due and payable; or (b) Tenant shall neglect or fail to perform or observe any of the other covenants or undertakings herein on its part to be performed or observed and such neglect or failure shall continue for thirty (30) days after notice to Tenant; provided, however, that if the default is other than a default under clause (a) above, or clauses (c) through (i) below, and is such that it cannot be cured within thirty (30) days, but is capable of being cured, such thirty (30) day period shall be extended by up to sixty (60) additional days provided that Tenant commences to cure such default within said thirty (30) day period, continues to do so diligently, and thereafter completes such cure within not more than ninety (90) days following the notice of default; or (c) there is filed by Tenant any case, petition, proceeding or other action under any Bankruptcy Law; or (d) any other proceedings shall be instituted against Tenant under any Bankruptcy Law and not be dismissed within sixty (60) days; or (e) Tenant shall execute an assignment of its property for the benefit of its creditors; or (f) a receiver, custodian or other similar officer for Tenant shall be appointed and not be discharged within sixty (60) days; or (g) the estate hereby created shall be taken by execution or by other process of law and is not redeemed by Tenant within thirty (30) days thereafter; or (h) an assignment or sublease in violation of the terms of this Lease; or (i) any other event constituting an Event of Default under other Sections of this Lease.",event-of-default
"Event of Default. A Party’s material breach of any representation, warranty or covenant under this Agreement shall be a “Default”. With respect to any nonmonetary Default, the defaulting Party, upon email notification from the non-defaulting Party thereof, shall have fifteen (15) days to cure such Default. If the defaulting fails to cure a nonmonetary Default within such fifteen (15) day period, then such Default shall ripen into an “Event of Default”. Any monetary Default by Borrower under this Agreement shall constitute an Event of Default when amounts hereunder are not paid when due. Upon an Event of Default, Lender may accelerate the Loan, and in such case Borrower shall immediately effect a Loan Repayment and shall pay Lender all then accrued Interest.",event-of-default
Event of Default. An “Event of Default” shall exist if any of the following conditions or events shall occur and be continuing:,event-of-default
Event of Default. 27.1. Each of the following constitutes an “Event of Default”:,event-of-default
Event of Default. Section 8.1.,event-of-default
Event of Default. See §14.1.,event-of-default
"Event of Default. For purposes of this Agreement, the term ""EVENT OF DEFAULT"" shall mean (a) the occurrence of an Event of Default under the Master Lease or any document or agreement executed in connection therewith; (b) the failure of the Tenant to comply with any of its covenants or obligations under this Agreement and the continuance thereof for a period of ten (10) Business Days after written notice thereof; (c) any representation or warranty contained herein or made by the Tenant in connection herewith shall prove to have been false or misleading in any material respect when made; or (d) the occurrence of any default or event of default under any document, instrument or agreement evidencing the Obligations.",event-of-default
Event of Default. As defined in Section 5.01(a).,event-of-default
"Event of Default. For purposes of this Agreement, an Event of Default is deemed to have occurred if any of the following were to apply to Party B:",event-of-default
Event of Default. No Default or Event of Default shall have occurred and be continuing.,event-of-default
Event of Default. Each and every Event of Default relating to environmental matters;,event-of-default
Event of Default. Each of the following events shall be an “Event of Default” hereunder:,event-of-default
"Event of Default. The release or discharge of any Hazardous Material or the violation of any Hazardous Materials Law shall constitute an Event of Default by Tenant under this Lease. In addition to and not in lieu of the remedies available under this Lease as a result of such Event of Default, Landlord shall have the right, without terminating this Lease, to require Tenant to suspend its operations and activities on the Leased Premises until Landlord is satisfied that appropriate Remedial Work has been or is being adequately performed and Landlord's election of this remedy shall not constitute a waiver of Landlord's right thereafter to pursue the other remedies set forth in this Lease.",event-of-default
"Event of Default. For the purposes of this Agreement, “Event of Default” shall mean any of the following:",event-of-default
Event of Default. Any event described in Section 7.1.,event-of-default
Event of Default. 7.1 Any of the following is deemed as an Event of Default:,event-of-default
"Event of Default. Permit a default to occur under any document or instrument evidencing Debt incurred under any indenture, agreement or other instrument under which such Debt may be issued, or any event to occur under any of the foregoing which would permit any holder of the Debt outstanding thereunder to declare the same due and payable before its stated maturity, whether or not such acceleration occurs or such default be waived.",event-of-default
"Event of Default. Notwithstanding any other provision of this Agreement, but subject to Article 26, the occurrence of any of the following shall constitute an “Event of Default”:",event-of-default
Event of Default. 7.1 The following events shall be deemed as Events of Default:,event-of-default
"Event of Default. An event of default described in Section 8.01. Excess Liquidation Proceeds: To the extent that such amount is not required by law to be paid to the related Mortgagor, the amount, if any, by which Liquidation Proceeds with respect to a Liquidated Mortgage Loan exceed the sum of (i) the Outstanding Principal Balance of such Mortgage Loan and accrued but unpaid interest at the related Mortgage Interest Rate through the last day of the month in which the related Liquidation Date occurs, plus (ii) related Liquidation Expenses. Fannie Mae: Federal National Mortgage Association or any successor thereto. FDIC: Federal Deposit Insurance Corporation or any successor thereto.",event-of-default
Event of Default. The occurrence of any of the following events shall constitute an event of default (“Event of Default”):,event-of-default
"Event of Default. Any one of the conditions or circumstances enumerated in Section 10.01. Fannie Mae: Fannie Mae, or any successor thereto. FDIC: The Federal Deposit Insurance Corporation, or any successor thereto.",event-of-default
"Event of Default. Any one of the conditions or circumstances enumerated in Section 10.01. Fannie Mae: Fannie Mae (formerly known as the Federal National Mortgage Association), or any successor thereto.",event-of-default
"Event of Default. After an Event of Default has occurred and is continuing, Borrower shall not be permitted to make any withdrawal(s) from any Pledged Accounts and Lender may liquidate any Permitted Investments of the amount on deposit in such account, withdraw and use such amount on deposit in the Pledged Accounts to make payments on account of the Indebtedness or otherwise as provided in Section 2.8. Without in any way limiting the foregoing or Lender’s rights and remedies upon an Event of Default, and subject to Lender’s direction otherwise from time to time, in whole or in part, in Lender’s sole and absolute discretion, after and during the continuance of an Event of Default Lender may direct the Collection Account Bank or the Local Collection Account Bank to disburse to Lender or allocate all available funds on deposit in the Pledged Accounts to: (a) any debt service or other Indebtedness due under this Loan Agreement or the other Loan Documents; (b) any Reserve Account established under this Loan Agreement; (c) otherwise as a reserve for Property Expenses, Capital Improvement Costs, Impositions and other expenditures relating to the use, management, operation or leasing of the Mortgaged Property; and/or (d) any costs and expenses incurred by Lender in connection with such Event of Default, or expended by Lender to protect or preserve the value of the Mortgaged Property.",event-of-default
"Event of Default. Any event of default as specified in Section 7.01. Excess Liquidation Proceeds: With respect to any Distribution Date, the sum of (i) the excess, if any, of aggregate Liquidation Proceeds received during the Prior Period over the amount that would have been received if Payoffs had been made with respect to such Mortgage Loans on the date such Liquidation Proceeds were received and (ii) any Excess Subsequent Recoveries for such Distribution Date. Excess Subsequent Recoveries: For any Distribution Date, the excess, if any, of (i) amounts received by the Master Servicer during the Prior Period (after deduction of amounts reimbursable under Section 3.05(a)(i) and (ii)) in connection with the liquidation of defaulted Mortgage Loans after such Mortgage Loans became Liquidated Mortgage Loans over (ii) the Subsequent Recoveries for such Distribution Date. FDIC: Federal Deposit Insurance Corporation, or any successor thereto. FHA: Federal Housing Administration, or any successor thereto.",event-of-default
"Event of Default. The term ""Event of Default"" shall mean any event specified in Section 7.1, continued for the period of time, if any, and after the giving of notice, if any, therein designated.",event-of-default
"Event of Default. No Bank shall be under any obligation to advance any part of its Commitment nor to act on any Drawdown Notice if, at the date of the Drawdown Notice or at the date on which the advance of a Drawing is requested in the Drawdown Notice, an Event of Default or Potential Event of Default shall have occurred, or if an Event of Default or Potential Event of Default would result from the advance of the Drawing in question.",event-of-default
