clause_text,clause_type
"Duration and Termination. This Agreement shall become effective as of the date hereof provided that it shall have been approved by vote of a majority of the outstanding voting securities of the Fund and, unless sooner terminated as provided herein, shall continue with respect to the Fund until October 31, 2005. Thereafter, if not terminated, this Agreement shall continue in effect for successive 12-month periods ending on October 31st of each year, provided such continuance is specifically approved at least annually (a) by the vote of a majority of those members of the Board of Trustees of the Trust who are not parties to this Agreement or interested persons of the Trust or any such party, cast in person at a meeting called for the purpose of voting on such approval, and (b) by the Board of Trustees of the Trust or by vote of a majority of the outstanding voting securities of the Fund; provided, however, that this Agreement may be terminated with respect to the Fund (i) by the Trust at any time without the payment of any penalty by the Board of Trustees of the Trust, (ii) by vote of a majority of the outstanding voting securities of the Fund, (iii) by the Investment Adviser on 60 days written notice to the Sub-Adviser or (iv) by the Sub-Adviser on 60 days written notice to the Investment Adviser. This Agreement will also immediately terminate in the event of its assignment. (As used in this Agreement, the terms ""majority of the outstanding voting securities"", ""interested person"" and ""assignment"" shall have the same meaning as such terms have in the 40 Act.)",duration-and-termination
"Duration and Termination. This Agreement shall continue until terminated by the Fund or PFPC Trust on sixty (60) days' prior written notice to the other party. In the event this Agreement is terminated (pending appointment of a successor to PFPC Trust or vote of the shareholders of the Fund to dissolve or to function without a custodian of its cash, securities or other property), PFPC Trust shall not deliver cash, securities or other property of the Portfolios to the Fund. It may deliver them to a bank or trust company of PFPC Trust's choice, having an aggregate capital, surplus and undivided profits, as shown by its last published report, of not less than twenty million dollars ($20,000,000), as a custodian for the Fund to be held under terms similar to those of this Agreement. PFPC Trust shall not be required to make any delivery or payment of assets upon termination until full payment shall have been made to PFPC Trust of all of its fees, compensation, costs and expenses (such expenses include, without limitation, expenses associated with movement (or duplication) of records and materials and conversion thereof to a successor service provider, or to a bank or trust company pending appointment of such successor, and all trailing expenses incurred by PFPC Trust). PFPC Trust shall have a security interest in and shall have a right of setoff against the Property as security for the payment of such fees, compensation, costs and expenses.",duration-and-termination
"Duration and Termination. A. This Agreement shall become effective with respect to each Fund listed on Exhibit A hereof as of the date hereof and, with respect to each Fund not in existence on that date, on the date an amendment to Exhibit A to this Agreement relating to that Fund is executed. Unless sooner terminated as provided herein, this Agreement shall continue in effect for two years from the date hereof. Thereafter, if not terminated, this Agreement shall continue automatically in effect as to each Fund for successive one-year periods, provided such continuance is specifically approved at least annually by (i) the Client’s Board or (ii) the vote of a majority of the outstanding voting securities of a Fund, in accordance with Section 15 of the 1940 Act.",duration-and-termination
"Duration and Termination. This Agreement shall become effective and continue for an initial two year period as of the date first above written unless sooner terminated as provided herein with respect to the Fund. Thereafter, if not terminated, this Agreement shall continue for successive annual periods, PROVIDED such continuance is specifically approved at least annually (a) by the vote of a majority of those members of the Board of Trustees of the Trust who are not parties to this Agreement or interested persons of any such party, cast in person at a meeting called for the purpose of voting on such approval, and (b) by the Board of Trustees of the Trust or by vote of a majority of the outstanding voting securities of the Fund; PROVIDED, HOWEVER, that this Agreement may be terminated with respect to the Fund by the Trust at any time, without the payment of any penalty, by the Board of Trustees of the Trust or by vote of a majority of the outstanding voting securities of a Fund, on 60 days’ prior written notice to the Investment Adviser, or by the Investment Adviser at any time, without payment of any penalty, on 90 days’ prior written notice to the Trust. This Agreement will immediately terminate in the event of its assignment.",duration-and-termination
"Duration and Termination. The term of this Agreement shall begin on the date of this Agreement for each Fund listed on Exhibit A attached hereto on the date of this Agreement and shall continue in effect with respect to each such Fund (and any subsequent Funds added pursuant to an Exhibit executed during the initial term of this Agreement) for two years thereafter, and shall continue in effect from year to year thereafter, subject to termination as hereinafter provided, if such continuance is approved at least annually by (a) a majority of the outstanding voting securities (as defined in the 1940 Act) of such Fund or by vote of the Trust’s Board of Trustees, cast in person at a meeting called for the purpose of voting on such approval, and (b) by vote of a majority of the Trustees of the Trust who are not parties to this Agreement or “interested persons” (as defined in the 1940 Act) of any party to this Agreement, cast in person at a meeting called for the purpose of voting on such approval. If a Fund is added pursuant to an Exhibit executed after the date of this Agreement as described above, this Agreement shall become effective with respect to that Fund upon execution of the applicable Exhibit by the appropriate parties and shall continue in effect until the next annual continuance of this Agreement and from year to year thereafter, subject to approval as described above. This Agreement may be terminated by the Trust with respect to any Fund at any time, without the payment of any penalty, by the Board of Trustees or by vote of a majority of the outstanding voting securities (as defined in the 1940 Act) of such Fund, on 60 days’ written notice to the Distributor, or by the Distributor at any time, without the payment of any penalty, on 90 days’ written notice to the Trust. This Agreement will automatically and immediately terminate in the event of its assignment (as defined in the 1940 Act).",duration-and-termination
"Duration and Termination. Unless sooner terminated, this Agreement shall be for an initial period of two years, and thereafter shall continue automatically for successive annual periods, provided such continuance is specifically approved at least annually by the Board of Trustees provided that its continuance also is approved by a majority of the members of the Board of Trustees who are not “interested persons” (as defined in the 1940 Act) of any party to this Agreement, by vote cast in person at a meeting called for the purpose of voting on such approval. This Agreement is terminable at any time without penalty, on sixty (60) days’ written notice, by the Board of Trustees, by the Advisor or by the Sub-Advisor or by vote of a majority of the outstanding voting securities of the Fund. This Agreement will terminate automatically in the event of its assignment (as defined in the 1940 Act). Termination or expiration of this Agreement, however caused, shall be without prejudice to any compensation accrued to the date of termination or expiration and Sections 3(e), 9, 11, 12 and 13 shall survive any termination or expiration.",duration-and-termination
"Duration and Termination. This Agreement will become effective as of the date first above written, provided that it shall have been approved by the Fund's shareholders in accordance with the requirements under the 1940 Act, and, unless sooner terminated as provided herein, shall continue in effect until June 23, 1992. Thereafter, if not terminated, this Agreement shall continue in effect for successive periods of twelve months, each ending on June 23 each year, provided such continuance is specifically approved at least annually (a) by the vote of a majority of those members of the Fund's Board of Directors who are not parties to this Agreement or interested persons of any party to this Agreement, cast in person at a meeting called for the purpose of voting on such approval, and (b) by the Fund's Board of Directors or by vote of a majority of the Fund's outstanding voting securities. Notwithstanding the foregoing, this Agreement may be terminated at any time on sixty days' written notice, without the payment of any penalty, by the Fund (by vote of the Fund's Board of Directors or by vote of a majority of the Fund's outstanding voting securities) or by the Investment Adviser. This Agreement will immediately terminate in the event of its assignment. (As used in this Agreement, the terms ""majority of the outstanding voting securities,"" ""interested persons"" and ""assignment"" shall have the same meaning of such terms in the 1940 Act.)",duration-and-termination
"Duration and Termination. (a) This Contract shall become effective with respect to each Sub-Adviser upon the later of the date hereabove written and the date that such Sub-Adviser is registered with the SEC as an investment adviser under the Advisers Act, if a Sub-Adviser is not so registered as of the date hereabove written; provided, however, that this Contract shall not take effect with respect to the Trust unless it has first been approved (i) by a vote of a majority of the Independent Trustees, cast in person at a meeting called for the purpose of voting on such approval, and (ii) by vote of a majority of the Trust's outstanding voting securities, when required by the 1940 Act.",duration-and-termination
"Duration and Termination. (a) This Contract shall become effective upon the date written above, provided that, with respect to any class of Shares of a Series, this Contract shall not take effect unless such action has first been approved by vote of a majority of the Board and by vote of a majority of those Board members who are not interested persons of the Fund and, for a class of Shares for which a Plan of Distribution has been adopted, also have no direct or indirect financial interest in the operation of the Plan of Distribution or in any agreements related thereto (all such Board members collectively being referred to herein as the ""Independent Board Members""), cast in person at a meeting called for the purpose of voting on such action.",duration-and-termination
"Duration and Termination. (a) This Contract shall become effective upon the date first above written, provided that this Contract shall not take effect unless it has first been approved: (i) by a vote of a majority of those trustees of the Trust who are not parties to this Contract or interested persons of any such party, cast in person at a meeting called for the purpose of voting on such approval, and (ii) by vote of a majority of the Fund's outstanding securities. Adviser shall provide Sub-Adviser with verification that such approvals have occurred.",duration-and-termination
"Duration and Termination. The term of this Agreement shall begin on the date and year the Fund commences investment operations and, unless sooner terminated as hereinafter provided, shall continue in effect for a period of two (2) years. This Agreement shall continue in effect from year to year thereafter, subject to termination as hereinafter provided, if such continuance is approved at least annually (a) by a majority of the outstanding voting securities (as defined in the 1940 Act) of each Fund or by vote of the Trust's Board of Trustees, cast in person at a meeting called for the purpose of voting on such approval, and (b) by vote of a majority of the Trustees of the Trust who are not parties to this Agreement or ""interested persons"" (as defined in the 1940 Act) of any party to this Agreement, cast in person at a meeting called for the purpose of voting on such approval. The Sub-Adviser shall furnish to the Adviser and the Trust, promptly upon their request, such information as may reasonably be necessary to evaluate the terms of this Agreement or any extension, renewal or amendment thereof. This Agreement may be terminated at any time on at least 60 day’s prior written notice to the Sub-Adviser, without the payment of any penalty, (i) by vote of the Board of Trustees, (ii) by the Adviser, (iii) by vote of a majority of the outstanding voting securities (as defined in the 1940 Act) of the Fund, or (iv) in accordance with the terms of any exemptive order obtained by the Trust or the Fund under Section 6(c) of the 1940 Act, exempting the Trust or the Funds from Section 15(a) and Rule 18f-2 under the 1940 Act. The Sub-Adviser may terminate this Agreement at any time, without the payment of any penalty, on at least 60 days' prior written notice to the Adviser and the Trust. Termination of this Agreement and/or the services of the Sub-Adviser will not affect (i) the validity of any action previously taken by Sub-Adviser under this Agreement; (ii) liabilities or obligations of the parties for transactions initiated before termination of this Agreement; or (iii) the Fund’s obligation to pay advisory fees to Adviser. If this Agreement is terminated by the Adviser or Sub-Adviser, Sub-Adviser will have no further obligation to take any action subsequent to termination with respect to the Fund except as may be reasonably required pursuant to the notice of termination and in furtherance of its role as a fiduciary in order to facilitate an orderly transition of the management of the Fund. T...",duration-and-termination
Duration and Termination. (1) This agreement shall remain in force for a period of ten years and thereafter it shall be deemed to have been automatically extended unless either Contracting Party gives to the other Contracting Party a written notice of its intention to terminate the Agreement The Agreement shall stand terminated one year from the date on receipt of such written notice,duration-and-termination
"Duration and Termination. This Agreement shall continue until terminated by the Fund or by the Administrator on sixty (60) days’ prior written notice to the other party. In the event the Fund gives notice of termination, all expenses associated with movement (or duplication) of records and materials and conversion thereof to a successor accounting and administration services agent(s) (and any other service provider(s)), and all trailing expenses incurred by the Administrator, will be borne by the Fund.",duration-and-termination
"Duration and Termination. This Agreement shall remain in force for a period of 10 (ten) years. Thereafter it shall continue in force until the expiration of 12 (twelve) months from the date on which either Contracting Party shall have given written notice of termination to the other. In respect of investments made while this Agreement is in force, its provisions shall continue in effect with respect to such investments for a period of 10 (ten) years after the date of termination and without prejudice to the application thereafter of the rules of general international law.",duration-and-termination
"Duration and Termination. (a) Unless sooner terminated as provided herein, this Agreement shall continue in effect for a period of more than two years from the date written above only so long as such continuance is specifically approved at least annually in conformity with the requirements of the 1940 Act and the rules thereunder or any applicable exemption therefrom; provided that such continuance is specifically approved at least annually (i) by a vote of a majority of the Board members who are not parties to this Agreement or interested persons (as defined in the 1940 Act of any such party, and (ii) by the Board or by a vote of the holders of a majority of the outstanding voting securities (as defined in the 1940 Act) of the Fund.",duration-and-termination
"Duration and Termination. Unless terminated as set forth below, this Agreement shall continue in full force and effect until the earlier of: (i) one year after the date on which the Series #LEBRONROOKIE Asset has been liquidated and the obligations connected to such Series #LEBRONROOKIE Asset (including, without limitation, contingent obligations) have terminated; (ii) if earlier, the removal of CS Asset Manager, LLC, as managing member of the Series; (iii) upon notice by either party upon a material breach of the Agreement by the other party; or (iv) such other date as is agreed to by the parties, without penalty or other additional payment, except that the Series shall pay the Asset Management Fee of the Asset Manager referred to in Section 7, pro-rated to the date of termination, together with all amounts outstanding under any Operating Expenses Reimbursement Obligation. Termination shall not affect accrued rights, and the provisions of Sections 4, 5, 7 (with respect to any accrued but unpaid fees and expenses), 8, 9, 11, 14 and 16 hereof shall survive the termination of this Agreement.",duration-and-termination
"Duration and Termination. With respect to each Series identified as a Series on Schedule A hereto as in effect on the date of this Amendment, unless earlier terminated with respect to any Series this Agreement shall continue in full force and effect through November 30, 2007. Thereafter, unless earlier terminated with respect to a Series, the Agreement shall continue in full force and effect with respect to each such Series for periods of one year, provided that such continuance is specifically approved at least annually by (i) the vote of a majority of the Board of Trustees of the Trust, or (ii) the vote of a majority of the outstanding voting shares of the Series (as defined in the 1940 Act), and provided that such continuance is also approved by the vote of a majority of the Board of Trustees of the Trust who are not parties to this Agreement or “interested persons” (as defined in the 1940 Act) of the Trust or the Manager, cast in person at a meeting called for the purpose of voting on such approval. With respect to any Series that was added to Schedule A hereto as a Series after the date of this Amendment, the Agreement shall become effective on the later of (i) the date Schedule A is amended to reflect the addition of such Series as a Series under the Agreement or (ii) the date upon which the shares of the Series are first sold to the public, subject to the condition that the Trust’s Board of Trustees, including a majority of those Trustees who are not interested persons (as such term is defined in the 1940 Act) of the Manager, and the shareholders of such Series, shall have approved this Agreement. Unless terminated earlier as provided herein with respect to any such Series, the Agreement shall continue in full force and effect for a period of two years from the date of its effectiveness (as identified above) with respect to that Series. Thereafter, unless earlier terminated with respect to a Series, the Agreement shall continue in full force and effect with respect to each such Series for periods of one year, provided that such continuance is specifically approved at least annually by (i) the vote of a majority of the Board of Trustees of the Trust, or (ii) vote of a majority of the outstanding voting shares of such Series (as defined in the 1940 Act), and provided that such continuance is also approved by the vote of a majority of the Board of Trustees of the Trust who are not parties to this Agreement or “interested persons” (as defined in the 1940 Act) of the Trust or the...",duration-and-termination
