clause_text,clause_type
"Distributions. (a) Distributions on the Trust Securities shall be cumulative and accrue from the Issue Date and, except in the event that the Depositor exercises its right to extend the interest payment period for the Junior Subordinated Notes pursuant to Section 104 of the Supplemental Indenture, shall be payable quarterly in arrears on March 31, June 30, September 30 and December 31 of each year, commencing on _____ __, 20__. If any date on which Distributions are otherwise payable on the Trust Securities is not a Business Day, then the payment of such Distribution shall be made on the next succeeding day which is a Business Day (and without any interest or other payment in respect of any such delay) except that, if such Business Day is in the next succeeding calendar year, payment of such Distribution shall be made on the immediately preceding Business Day, in each case, with the same force and effect as if made on such date (each such date, a ""Distribution Date"").",distributions
"Distributions. If the Company shall at any time distribute for no consideration to holders of Common Stock cash, evidences of indebtedness or other securities or assets (other than cash dividends or distributions payable out of earned surplus or net profits for the current or preceding years) then, in any such case, Holder shall be entitled to receive, upon Exercise of this Warrant, with respect to each share of Common Stock issuable upon such exercise, the amount of cash or evidences of indebtedness or other securities or assets which Holder would have been entitled to receive with respect to each such share of Common Stock as a result of the happening of such event had this Warrant been exercised immediately prior to the record date or other date fixing shareholders to be affected by such event (the ""Determination Date"") or, in lieu thereof, if the Board of Directors of the Company should so determine at the time of such distribution, a reduced Exercise Price determined by multiplying the Exercise Price on the Determination Date by a fraction, the numerator of which is the result of such Exercise Price reduced by the value of such distribution applicable to one share of Common Stock (such value to be determined by the Board of Directors of the Company in its discretion) and the denominator of which is such Exercise Price.",distributions
"Distributions. (a) On each Distribution Date, the following amounts, in the following order of priority, shall be distributed by REMIC I to REMIC II on account of the REMIC I Regular Interests and distributed to the holders of the Class R Certificates (in respect of the Class R-I Interest), as the case may be: With respect to the Group I Mortgage Loans:",distributions
"Distributions. Subject to Paragraph 4(a), if the Secured Party receives or is deemed to receive Distributions on a Local Business Day, it will Transfer to the Pledgor not later than the following Local Business Day any Distributions it receives or is deemed to receive to the extent that a Delivery Amount would not be created or increased by that Transfer, as calculated by the Valuation Agent (and the date of calculation will be deemed to be a Valuation Date for this purpose).",distributions
"Distributions. The Member shall be entitled (a) to receive all distributions (including, without limitation, liquidating distributions) made by the Company and (b) to enjoy all other rights, benefits and interests in the Company.",distributions
"Distributions. (a) On each Distribution Date, the Paying Agent shall distribute to each Class A Certificateholder of record on the related Record Date (other than as provided in Section 12.02 of the Agreement) such Class A Certificateholder’s pro rata share of the amounts held by the Paying Agent that are allocated and available on such Distribution Date to pay interest on the Class A Certificates pursuant to this Supplement.",distributions
"Distributions. Holders shall receive Distributions in accordance with the applicable terms of the relevant Holder’s Securities. Distributions shall be made on the Capital Securities and the Common Securities in accordance with the preferences set forth in their respective terms. If and to the extent that the Debenture Issuer makes a payment of Interest or any principal on the Debentures held by the Institutional Trustee, the Institutional Trustee shall and is directed, to the extent funds are available for that purpose, to make a distribution (a “Distribution”) of such amounts to Holders.",distributions
"Distributions. (a) (i) On each Master Servicer Remittance Date, the Master Servicer shall make the remittances and deposits specified in the first paragraph of Section 4.06(a) of this Agreement. On each Master Servicer Remittance Date in March of any calendar year, the Certificate Administrator shall withdraw from the Interest Reserve Account the related Withheld Amounts pursuant to Section 3.23 of this Agreement, and shall deposit any such amounts in the Lower-Tier Distribution Account. On each Distribution Date, the amounts that have been transferred to the Lower-Tier Distribution Account from the Collection Account or as P&I Advances or Compensating Interest Payments or pursuant to the preceding two sentences shall be deemed distributed on the Lower-Tier Regular Interests to the Upper-Tier REMIC, in accordance with Section 4.01(a)(ii) and Section 4.01(c)(ii) of this Agreement. Thereafter, such amounts shall be considered to be held in the Upper-Tier Distribution Account until distributed to the Certificateholders.",distributions
"Distributions. (a) On each Distribution Date, the Pool Distribution Amount will be applied in the following amounts, to the extent the Pool Distribution Amount is sufficient therefor, in the manner and in the order of priority as follows:",distributions
Distributions. As provided in Section 4.02 of the Series Supplement.,distributions
"Distributions. (a) Unless the Notes have been accelerated pursuant to Section 5.2 of the Indenture, on each Payment Date, the Relevant Trustee (based on information contained in the Servicer’s Certificate delivered on or before the related Determination Date pursuant to Section 3.8) shall make the following deposits and distributions, to the extent of Available Funds and the Reserve Account Draw Amount, on deposit in the Collection Account for such Payment Date, in the following order of priority:",distributions
"Distributions. Pay any dividends or make any other distribution or payment on account of or in redemption, retirement or purchase of any capital stock, or permit any of its Subsidiaries to do so, except that Borrower may repurchase the stock of former employees pursuant to stock repurchase agreements as long as an Event of Default does not exist prior to such repurchase or would not exist after giving effect to such repurchase.",distributions
"Distributions. (a) Distributions will be payable on each Security for the period beginning on (and including) the date of original issuance and ending on (but excluding) August 15, 2003 at a rate per annum of 5.41125% and shall bear interest for each successive period beginning on (and including) August 15, 2003, and each succeeding Distribution Payment Date, and ending on (but excluding) the next succeeding Distribution Payment Date (each, a ""Distribution Period"") at a rate per annum equal to the 3-Month LIBOR, determined as described below, plus 4.10% (the ""Coupon Rate""); provided, however, that prior to May 15, 2008, the Coupon Rate shall not exceed 12.50%, applied to the stated liquidation amount thereof, such rate being the rate of interest payable on the Debentures to be held by the Institutional Trustee. Distributions in arrears will bear interest thereon compounded quarterly at the applicable Distribution Rate (to the extent permitted by law). Distributions, as used herein, include cash distributions, any such compounded distributions and any Additional Sums payable on the Debentures unless otherwise noted. A Distribution is payable only to the extent that payments are made in respect of the Debentures held by the Institutional Trustee and to the extent the Institutional Trustee has funds available therefor. In the event that any date on which a Distribution is payable on the Securities is not a Business Day, then payment of the Distribution payable on such date shall be made on the next succeeding day which is a Business Day (and without any interest or other payment in respect of any such delay), except that, if such Business Day is in the next succeeding calendar year, such payment shall be made on the immediately preceding Business Day, in each case with the same force and effect as if made on the date such payment was originally payable. The amount of the Distribution payable for any Distribution Period will be calculated by applying the Distribution Rate to the stated liquidation amount outstanding at the commencement of the Distribution Period and multiplying each such amount by the actual number of days in the Distribution Period concerned divided by 360. All percentages resulting from any calculations on the Capital Securities will be rounded, if necessary, to the nearest one hundred-thousandth of a percentage point, with five one-millionths of a percentage point rounded upward (e.g., 9.876545% (or .09876545) being rounded to 9.87655% (or .0987655), and ...",distributions
"Distributions. The Company may from time to time distribute to the Members such amounts in cash and other assets as shall be determined by the Members acting by simple majority of the Votes. Each such distribution (other than liquidating distributions) shall be divided among the Members in accordance with their respective Economic Interests. Liquidating distributions shall be made to the Members in accordance with their respective positive capital account balances as adjusted for the allocation of profits and losses as of the record date of any such distribution (“Adjusted Capital Account Balance”). Each Member shall be entitled to look solely to the assets of the Company for the return of such Member’s Adjusted Capital Account Balance. Notwithstanding that the assets of the Company remaining after payment of or due provision for all debts, liabilities, and obligations of the Company may be insufficient to return the capital contributions or share of the Company’s profits reflected in such Member’s Adjusted Capital Account Balance, a Member shall have no recourse against the Company or any other Member. Notwithstanding any provision to the contrary contained in this Agreement, the Company shall not be required to make a distribution to the Members on account of their interest in the Company if such distribution would violate the Act or any other applicable law.",distributions
"Distributions. Upon voluntary or involuntary liquidation, dissolution or winding-up of the Partnership, distributions on the Series J Preferred Units shall be made in accordance with Article 13 of this Agreement.",distributions
"Distributions. Distributions will be made monthly on the 25th day of each month or the next succeeding Business Day (the ""Distribution Date""). Servicing Fee (Monthly fee payable to [ ] % per annum (or as described in the Servicer): the prospectus supplement). Master Servicing Fee (Monthly fee [ ]% per annum. payable to the Master Servicer): Fixed Retained Yield: [Yes][No]. Trustee: [Trust Administrator: [______________] Independent Accountants: Book-Entry Registration: Settlement in ""same-day"" funds, to the extent practicable. REMIC residual certificates will not be issued in book-entry form, unless authorized by the Seller.",distributions
"Distributions. For purposes of this Agreement “net profits” and “net losses” mean the profits or losses of the Company resulting from the conduct of the Company’s business, after all expenses, including depreciation allowance, incurred in connection with the conduct of its business for which such expenses have been accounted.",distributions
"Distributions. Holders shall receive Distributions (as defined herein) in accordance with the applicable terms of the relevant Holder's Securities. Distributions shall be made on the Preferred Securities and the Common Securities in accordance with the preferences set forth in their respective terms. If and to the extent that the Debenture Issuer makes a payment of interest (including Compounded Interest (as defined in the Indenture) and Additional Interest (as defined in the Indenture)), premium and/or principal on the Debentures held by the Institutional Trustee (the amount of any such payment being a ""Payment Amount""), the Institutional Trustee shall and is directed to make a distribution (a ""Distribution"") of the Payment Amount to Holders.",distributions
"Distributions. The Members shall determine and distribute available funds annually or at more frequent intervals as they see fit. Available funds, as referred to herein, shall mean the net cash of the Company available after appropriate provision for expenses and liabilities, as determined by the Managers. Distributions in liquidation of the Company or in liquidation of a Member's interest shall be made in accordance with the positive capital account balances pursuant to U.S. Department of the Treasury Regulation 1.704.1(b)(2)(ii)(b)(2). To the extent a Member shall have a negative capital account balance, there shall be a qualified income offset, as set forth in U.S. Department of the Treasury Regulation 1.704.1(b)(2)(ii)(d).",distributions
"Distributions. (a) On each Distribution Date, the Certificate Administrator shall apply amounts on deposit in the Distribution Account for the following purposes and in the following order of priority, in each case to the extent of the remaining portion of the Available Distribution Amount for such Distribution Date:",distributions
"Distributions. (a) Distributions payable on each Security will be fixed at a rate per annum of ______% (the ""Coupon Rate"") of the stated liquidation amount of $25 per Security, such rate being the rate of interest payable on the Debentures to be held by the Institutional Trustee. Distributions in arrears for more than one quarter will bear interest thereon compounded quarterly at the Coupon Rate (to the extent permitted by applicable law). The term """,distributions
"Distributions. (a) On each Determination Date, the Servicer shall calculate all amounts required to determine the amounts to be deposited in the Note Distribution Account, the Certificate Distribution Account and the Spread Account.",distributions
"Distributions. (a)(I) On each Distribution Date, the Trustee shall withdraw from the Distribution Account that portion of Available Funds for such Distribution Date consisting of the Group I Interest Remittance Amount for such Distribution Date, and make the following disbursements and transfers in the order of priority described below, in each case to the extent of the Group I Interest Remittance Amount remaining for such Distribution Date:",distributions
Distributions. (a) The Trustees may from time to time declare and pay dividends or other distributions with respect to any Series or Class. The amount of such dividends or distributions and the payment of them and whether they are in cash or any other Trust Property shall be wholly in the discretion of the Trustees.,distributions
"Distributions. (a) On each Distribution Date, the Trustee (or the Paying Agent on behalf of the Trustee) shall allocate and distribute the Available Distribution Amount, if any, for such date to the interests issued in respect of REMIC I and REMIC II as specified in this Section.",distributions
"Distributions. The Transferee will transfer to the Transferor not later than the Settlement Day following each Distributions Date cash, securities or other property of the same type, nominal value, description and amount as the relevant Distributions (""Equivalent Distributions"") to the extent that a Delivery Amount would not be created or increased by the transfer, as calculated by the Valuation Agent (and the date of calculation will be deemed a Valuation Date for this purpose).",distributions
"Distributions. Borrower shall not, and shall not allow any Subsidiary to, (a) repurchase or redeem any class of stock or other equity interest other than pursuant to employee, director or consultant repurchase plans or other similar agreements, provided, however, in each case the repurchase or redemption price does not exceed the original consideration paid for such stock or equity interest, or (b) declare or pay any cash dividend or make a cash distribution on any class of stock or other equity interest, except that a Subsidiary may pay dividends or make distributions to Borrower, or (c) lend money to any employees, officers or directors or guarantee the payment of any such loans granted by a third party in excess of $100,000 in the aggregate or (d) waive, release or forgive any indebtedness owed by any employees, officers or directors in excess of $100,000 in the aggregate.",distributions
"Distributions. So long as any Notes or Warrants remain outstanding, the Company agrees that it shall not (i) declare or pay any dividends or make any distributions to any holder(s) of Common Stock or (ii) purchase or otherwise acquire for value, directly or indirectly, any Common Stock or other equity security of the Company.",distributions
"Distributions. The Trustees may from time to time declare and pay dividends and make other distributions with respect to any Shares or class thereof, which may be from surplus, income, capital gains or capital or distributions in kind of the assets of the Trust. Subject to the rights of the holders of Preferred Shares, if any, the amount of such dividends or distributions and the payment of them and whether they are in cash or any other Trust Property shall be wholly in the discretion of the Trustees, although the Trustees pursuant to Section 4.1(a)(10) may delegate the authority to set record, declaration, payment and ex-dividend dates, determine the amount of dividends and distributions and pay such dividends and distributions. Dividends and other distributions may be paid pursuant to a standing resolution adopted once or more often as the Trustees determine. The Trustees shall have the power and authority to amend, correct or change the amount of any declared dividend or distribution from time to time until such dividend or distribution has been paid to shareholders. All dividends and other distributions on Shares or a class thereof shall be distributed pro rata to the Record Owners of such class, as the case may be, in proportion to the number of Shares or Shares of such class they held on the record date established for such payment. The Trustees may adopt and offer to Shareholders such dividend reinvestment plans, cash distribution payment plans, or similar plans as the Trustees deem appropriate.",distributions
Distributions. Distributions will be made by the Company to the Member at such times as may be determined by the Member.,distributions
"Distributions. (a) On each Distribution Date, the Trust Collateral Agent shall (based solely on the information contained in the Servicer’s Certificate delivered with respect to the related Determination Date) apply or cause to be applied the sum of (x) the Available Funds (after withdrawing amounts deposited in error and Liquidation Proceeds relating to Purchased Receivables) for the related Collection Period plus (y) the Reserve Account Withdrawal Amount for such Distribution Date (such sum, the “Total Available Funds”) to distribute the following amounts from the Collection Account unless otherwise specified, to the extent of the sources of funds stated to be available therefor, and in the following order of priority:",distributions
"Distributions. On each Distribution Date, based solely on the information provided to the Certificate Administrator by the Master Servicer and the Servicers, the Certificate Administrator shall distribute out of the Upper-Tier Certificate Account or the Certificate Account, as applicable (to the extent funds are available therein), to each Certificateholder of record on the related Record Date (other than as provided in Section 10.01 respecting the final distribution) by wire transfer to the account at a bank or other depository institution having appropriate wire transfer facilities specified in writing by such Certificateholder to the Certificate Administrator or, if no such prior written wire transfer instruction has been provided to the Certificate Administrator, by check mailed to such Certificateholder entitled to receive a distribution on such Distribution Date at the address appearing in the Certificate Register, or by such other means of payment as such Certificateholder and the Certificate Administrator shall agree upon, such Certificateholder's Percentage Interest in the amount to which the related Class of Certificates is entitled in accordance with the priorities set forth below in Section 5.02. None of the Holders of any Class of Certificates, the Depositor, the Master Servicer, the Servicers, the Certificate Administrator or the Trustee shall in any way be responsible or liable to Holders of any Class of Certificates in respect of amounts properly previously distributed on any such Class.",distributions
"Distributions. (a) On each Payment Date, the Certificate Paying Agent shall distribute to the Certificateholders, on a pro rata basis based on the Certificate Percentage Interests thereof, all funds on deposit in the Certificate Distribution Account and available therefor (as provided in Section 3.05 of the Indenture) for such Payment Date as reduced by any amount owing to the Owner Trustee hereunder and any Expenses of the Trust remaining unpaid.",distributions
"Distributions. The Custodian shall make distributions or transfers out of an Account pursuant to Instructions. In making payments to service providers pursuant to Instructions, the Fund acknowledges that the Custodian is acting as a paying agent, and not as the payor, for tax information reporting and withholding purposes.",distributions
"Distributions. (a) On each Distribution Date, to the extent of Available Funds, amounts held in the Lower-Tier Distribution Account shall be withdrawn and distributed to the Upper-Tier REMIC in respect of the Uncertificated Lower-Tier Interests, for deposit into the Upper-Tier Distribution Account, and to the Class R Certificates in respect of the Class LT-R Interest in accordance with Section 4.1(b) and immediately thereafter, amounts so distributed to the Upper-Tier REMIC shall be withdrawn from the Upper-Tier Distribution Account and distributed by the Certificate Administrator in the following amounts:",distributions
"Distributions. (a) The Company, in the sole discretion of the Board, in the event there are Available Funds, may make distributions thereof (“Distributions”) to Members as set forth herein. “",distributions
Distributions. The Fund shall promptly inform the Company of the declaration of any dividend or distribution on account of any Fund's shares.,distributions
"Distributions. If, at any time after the Issue Date, the Company declares or makes any distribution of cash or any other assets (or rights to acquire such assets) to holders of Common Stock, including without limitation any dividend or distribution to the Company’s stockholders in shares (or rights to acquire shares) of capital stock of a subsidiary) (a “Distribution”), the Company shall deliver written notice of such Distribution (a “Distribution Notice”) to the Holder at least fifteen (15) days prior to the earlier to occur of (i) the record date for determining stockholders entitled to such Distribution (the “Record Date”) and (ii) the date on which such Distribution is made (the “Distribution Date”)(the earlier of such dates being referred to as the “Determination Date”). Upon receipt of the Distribution Notice, the Holder shall promptly (but in no event later than three (3) Business Days) notify the Company whether it has elected (A) to receive the same amount and type of assets (including, without limitation, cash) being distributed as though the Holder were, on the Determination Date, a holder of a number of shares of Common Stock into which this Warrant is exercisable as of such Determination Date (such number of shares to be determined without giving effect to any limitations on such exercise) or (B) upon any exercise of this Warrant on or after the Distribution Date, to reduce the Exercise Price applicable to such exercise by reducing the Exercise Price in effect on the Business Day immediately preceding the Record Date by an amount equal to the fair market value of the assets to be distributed divided by the number of shares of Common Stock as to which such Distribution is to be made, such fair market value to be reasonably determined in good faith by the independent members of the Company’s Board of Directors. Upon receipt of such election notice from the Holder, the Company shall timely effectuate the transaction or adjustment contemplated in the foregoing clause (A) or (B), as applicable. If the Holder does not notify the Company of its election pursuant to the preceding sentence on or prior to the Determination Date, the Holder shall be deemed to have elected clause (A) of the preceding sentence.",distributions
"Distributions. Subject to the provision of the Act, the Majority Members shall have sole discretion regarding the amounts and timing of distributions to Members, in each case subject to the retention of, or payment to third parties of, such funds as it deems necessary with respect to the reasonable business needs of the Company which shall include (but not by way of limitation) the payment or the making of provision for the payment when due of Company obligations, including the payment of any management or administrative fees and expenses or any other obligations.",distributions
"Distributions. (a) On each Payment Date, the Certificate Paying Agent shall distribute to the Certificateholders all funds on deposit in the Certificate Distribution Account and available therefor (as provided in Section 3.05 of the Indenture), as principal and the Certificate Distribution Amount for such Payment Date. All distributions made pursuant to this Section shall be made on a pro rata basis to the Certificateholders based on the Certificate Principal Balances thereof; provided however that any amount on deposit in the Certificate Distribution Account relating to a payment to the Certificate Paying Agent pursuant to Section 3.05(xi) of the Indenture shall be distributed solely to the Designated Certificate.",distributions
"Distributions. Pay any dividends or make any other distribution or payment on account of or in redemption, retirement or purchase of any capital stock.",distributions
"Distributions. The Member shall determine profits available for distribution and the amount, if any, to be distributed to the Member, and shall authorize and distribute on the Common Interests, the determined amount when, as and if declared by the Member. The distributions of the Company shall be allocated entirely to the Member.",distributions
"Distributions. (a) Each Fund will promptly notify the Transfer Agent of the declaration of any dividend or distribution. The Company shall furnish to the Transfer Agent a resolution of the Directors, certified by the Secretary, authorizing the declaration of dividends and authorizing the Transfer Agent to rely on Oral Instructions or a Certificate specifying the date of the declaration of such dividend or distribution, the date of payment thereof, the record date as of which Shareholders entitled to payment shall be determined, the amount payable per share to Shareholders of record as of that date, and the total amount payable to the Transfer Agent on the payment date.",distributions
Distributions. Section 4.02 Allocation of Realized Losses................................ Section 4.03 Paying Agent................................................. Section 4.04 Statements to Certificateholders; Reports to the Trustee and the Seller.............................................. Section 4.05 Reports to Mortgagors and the Internal Revenue Service....... Section 4.06 Calculation of Amounts; Binding Effect of Interpretations and Actions of Master Servicer..............................,distributions
"Distributions. The amount and time of any distributions of Net Cash Flow shall be determined by the General Partner in its good faith discretion. In addition, the Partnership shall distribute on a monthly basis to the General Partner, the amount of the Supervision Fee received from each Restaurant remaining after payment of the cost of expense reimbursement and payment of other Partnership overhead.",distributions
"Distributions. The Board shall determine, in the Board’s sole discretion, the amount and timing of any distributions to the Member and whether such distributions shall be paid in cash or property.",distributions
"Distributions. Each distribution of cash or other property by the Company shall be made 100% to the Member. Each item of income, gain, loss, deduction, credit, and other tax items of the Company shall be allocated 100% to the Member.",distributions
"Distributions. Distributions on Units pursuant to this Agreement shall be made to the Depository or its nominee, Cede & Co., as the registered owner of all Units. The Partnership and the General Partner expect that the Depository or its nominee, upon receipt of any payment of distributions in respect of Units, shall credit immediately DTC Participants’ accounts with payments in amounts proportionate to their respective beneficial interests in Units as shown on the records of the Depository or its nominee. The Partnership and the General Partner also expect that payments by DTC Participants to Indirect Participants and Beneficial Owners held through such DTC Participants and Indirect Participants will be governed by standing instructions and customary practices, as is now the case with securities held for the accounts of customers in bearer form or registered in a “street name,” and will be the responsibility of such DTC Participants and Indirect Participants. Neither the Partnership nor the General Partner will have any responsibility or liability for any aspects of the records relating to or notices to Beneficial Owners, or payments made on account of beneficial ownership interests in Units, or for maintaining, supervising or reviewing any records relating to such beneficial ownership interests or for any other aspect of the relationship between the Depository and the DTC Participants or the relationship between such DTC Participants and the Indirect Participants and Beneficial Owners owning through such DTC Participants or Indirect Participants or between or among the Depository, any Beneficial Owner and any person by or through which such Beneficial Owner is considered to own Units.",distributions
"Distributions. (a) Distributions on Units may be paid with such frequency as the Managing Owner may determine, which may be daily or otherwise, to the Unitholders, from such of the income and capital gains, accrued or realized, from each Trust Estate, after providing for actual and accrued liabilities. All distributions on Units thereof shall be distributed pro rata to the Unitholders in proportion to the total outstanding Units held by such Unitholders at the date and time of record established for the payment of such distribution and in accordance with Section 3.5(g). Such distributions may be made in cash or Units as determined by the Managing Owner or pursuant to any program that the Managing Owner may have in effect at the time for the election by each Unitholder of the mode of the making of such distribution to that Unitholder.",distributions
"Distributions. Section 1. The Trustees may each year, or more frequently if they so determine, distribute to the Shareholders of each series out of the assets of such series such amounts as the Trustees may determine. Any such distribution to the Shareholders of a particular series shall be made to said Shareholders pro rata in proportion to the number of Shares of such series held by each of them, except to the extent otherwise required or permitted by the preferences and special or relative rights and privileges of any classes of Shares of that Series, and any distribution to the Shareholders of a particular class of Shares shall be made to such Shareholders pro rata in proportion to the number of Shares of such class held by each of them. Such distributions shall be made in cash, Shares or other property, or a combination thereof, as determined by the Trustees. Any such distribution paid in Shares will be paid at the net asset value thereof as determined in accordance with the Bylaws.",distributions
"Distributions. (a) On each Distribution Date, an amount equal to the Interest Funds and Principal Funds for each Loan Group for such Distribution Date shall be withdrawn by the Trustee from the Distribution Account and distributed in the following order of priority:",distributions
