clause_text,clause_type
"Effective Date. This Agreement shall become effective upon execution by the Parties, subject to acceptance by FERC, or if filed unexecuted, upon the date specified by FERC. The NYISO and Connecting Transmission Owner shall promptly file this Agreement with FERC upon execution in accordance with Article 3.1.",effective-date
"Effective Date. This Amendment shall become effective upon the later to occur of: (i) approval of the Amendment by the Board of Trustees of John Hancock Funds II, and (ii) execution of the Amendment.",effective-date
Effective Date. This Amendment shall be effective as of the date first written above.,effective-date
Effective Date. This Agreement shall not become effective until the date on which each of the following conditions is satisfied (or waived in accordance with Section 9.02):,effective-date
"Effective Date. This Agreement shall become effective as of the date first written above (the ""Effective Date"").",effective-date
"Effective Date. This Agreement is intended to and shall take effect as of the date first set forth above, notwithstanding its actual date of execution or delivery.",effective-date
Effective Date. This Certificate of Trust shall be effective as of its filing.,effective-date
"Effective Date. The obligations of the Lenders to make Loans hereunder shall not become effective until the date on which the Administrative Agent shall have received each of the following documents, each of which shall be satisfactory to the Administrative Agent (and to the extent specified below, to each Lender) in form and substance (or such condition shall have been waived in accordance with Section 9.02):",effective-date
Effective Date. The Effective Date shall have occurred.,effective-date
Effective Date. This Agreement is effective eight (8) days after it has been signed by both Parties.,effective-date
"Effective Date. The Agreement shall become effective upon its execution except that you may, at your option, delay its effectiveness until 11:00 A.M., New York time on the first full business day following the effective date of the Registration Statement, or at such earlier time after the effective date of the Registration Statement as you in your discretion shall first commence the initial public offering by the Underwriter of any of the Units. The time of the initial public offering shall mean the time of release by you of the first newspaper advertisement with respect to the Units, or the time when the Units are first generally offered by you to dealers by letter or telegram, whichever shall first occur. This Agreement may be terminated by you at any time before it becomes effective as provided above, except that Sections 3(c), 6, 7, 8, 12, 13, 14 and 15 shall remain in effect notwithstanding such termination.",effective-date
Effective Date. Termination under this Article will take effect as set out in the Notice.,effective-date
Effective Date. This Agreement shall become effective on the date first above written.,effective-date
"Effective Date. The term ""Effective Date"" means the first date during the term of this Agreement on which a Change in Control occurs provided that the Executive is employed by the Company or a Subsidiary on such date. Anything in this Agreement to the contrary notwithstanding, if the Executive's employment with the Company or a Subsidiary has terminated for any reason prior to the first date on which a Change in Control occurs, this Agreement shall be null and void as of the date of such termination of employment; provided, however, that if it is reasonably demonstrated that such termination (i) was at the request of a third party who has taken steps reasonably calculated to effect a Change in Control, or (ii) otherwise arose in connection with or anticipation of a Change in Control, then for all purposes of this Agreement the ""Effective Date"" shall mean the date immediately prior to the date of such termination.",effective-date
Effective Date. This Certificate of Trust shall be effective upon filing with the Secretary of State.,effective-date
"Effective Date. Employee understands that this Agreement shall be null and void if not executed by him within twenty one (21) days. Each Party has seven (7) days after that Party signs this Agreement to revoke it. This Agreement will become effective on the eighth (8th) day after Employee signed this Agreement, so long as it has been signed by the Parties and has not been revoked by either Party before that date (the “Effective Date”).",effective-date
"Effective Date. This LGIA shall become effective upon execution by all Parties subject to acceptance by FERC (if applicable), or if filed unexecuted, upon the date specified by FERC. The CAISO and Participating TO shall promptly file this LGIA with FERC upon execution in accordance with Article 3.1, if required.",effective-date
"Effective Date. Each Party has seven (7) days after that Party signs this Agreement to revoke it. This Agreement will become effective on the eighth (8th) day after Employee signed this Agreement, so long as it has been signed by the Parties and has not been revoked by either Party before that date (the “Effective Date”).",effective-date
"Effective Date. This Agreement shall become effective upon execution by the Parties subject to acceptance by FERC (if applicable), or if filed unexecuted, upon the date specified by the FERC. The NYISO and Connecting Transmission Owner shall promptly file, or cause to be filed, this Agreement with FERC upon execution, if required. If the Agreement is disputed and the Interconnection Customer requests that it be filed with FERC in an unexecuted form, the NYISO shall file, or cause to be filed, this Agreement and the NYISO shall identify the disputed language.",effective-date
"Effective Date. The effective date of this Assignment Agreement (the ""Effective Date"") shall be the later of the date specified in Item 5 of Schedule 1 or two Business Days (or such shorter period agreed to by the Agent) after this Assignment Agreement, together with any consents required under the Credit Agreement, are delivered to the Agent. In no event will the Effective Date occur if the payments required to be made by the Assignee to the Assignor on the Effective Date are not made on the proposed Effective Date.",effective-date
"Effective Date. If Executive has attained or is over the age of 40 as of the date of Executive’s termination of employment, then each Party has seven days after that Party signs this Agreement to revoke it and this Agreement will become effective on the eighth day after Executive signed this Agreement, so long as it has been signed by the Parties and has not been revoked by either Party before that date (the “Effective Date”). If Executive has not attained the age of 40 as of the date of Executive’s termination of employment, then the “Effective Date” shall be the date on which Executive signs this Agreement.",effective-date
Effective Date. This Agreement shall become effective as of the date when it is accepted and dated below by the Distributor.,effective-date
"Effective Date. The provisions of this Agreement shall cover claims, actions, suits or proceedings whether now pending or hereafter commenced and shall be retroactive to cover acts or omissions or alleged acts or omissions which heretofore have taken place. The Company shall be liable under this Agreement, pursuant to Sections 3 and 4 hereof, for all acts of the Indemnitee while serving as a director and/or officer, notwithstanding the termination of the Indemnitee’s service, if such act was performed or omitted to be performed during the term of the Indemnitee’s service to the Company.",effective-date
"Effective Date. For purposes of this Settlement Agreement, the term “Effective Date” shall mean the date this Agreement is last executed by the Parties.",effective-date
"Effective Date. This Agreement shall become effective immediately as to Sections 5, 6, 7, 9, 10, 11, 13, 14, 15, 16 and 17 and, as to all other provisions, at 11:00 a.m. New York City time on the first full business day following the effectiveness of the Registration Statement or at such earlier time after the Registration Statement becomes effective as the Representatives may determine on and by notice to the Company or by release of any of the Stock for sale to the public. For the purposes of this Section 9, the Stock shall be deemed to have been so released upon the release for publication of any newspaper advertisement relating to the Stock or upon the release by you of telegrams (i) advising Underwriters that the shares of Stock are released for public offering or (ii) offering the Stock for sale to securities dealers, whichever may occur first.",effective-date
"Effective Date. Upon execution by you, this Agreement shall be effective from and as of the Grant Date.",effective-date
"Effective Date. The Participating Trust's participation shall be effective as of the next Valuation Date after the Trustee determines, in its sole discretion, that the Participating Trust is a Qualified Trust and all other requirements are satisfied for the Participating Trust's participation in the Composite Trust.",effective-date
Effective Date. The effectiveness of this Agreement and of the obligations of the Lenders to make Loans and of the Issuing Bank to issue Letters of Credit hereunder shall not become effective until completion of each of the following conditions precedent (unless a condition shall have been waived in accordance with Section 9.02):,effective-date
Effective Date. This Agreement shall become effective only upon the occurrence of the Distribution.,effective-date
Effective Date. All conditions set forth in Article III of the Note Purchase Agreement shall have been satisfied.,effective-date
Effective Date. The term “Effective Date” shall mean the date first written above.,effective-date
"Effective Date. The provisions of this contract, other than Clause 5, take effect from the later of the signature of this contract and 11 December 2016. Clause 5 shall take effect when the following conditions precedent have been satisfied in full:",effective-date
"Effective Date. This Agreement shall be effective as of the date appearing below, and shall supersede any prior or existing agreements between the parties pertaining to the subject matter hereof.",effective-date
Effective Date. This Amendment shall become effective as of the date first above written when and only when:,effective-date
"Effective Date. The amendments set out in Article 2 shall take effect on March 31, 2020. All other terms of the MSAA shall remain in full force and effect.",effective-date
"Effective Date. This Agreement shall become effective upon execution by the Parties subject to acceptance by FERC (if applicable), or if filed unexecuted, upon the date specified by the FERC. The Participating TO and the CAISO shall promptly file this Agreement with the FERC upon execution, if required.",effective-date
Effective Date. This Agreement shall take effect on the day of execution by the last party to execute this agreement.,effective-date
"Effective Date. This Agreement shall become effective on the date hereof (the ""Effective Date"") and shall continue in effect until it is terminated in accordance with Section 11 below.",effective-date
Effective Date. This Agreement will become effective upon the last date it is signed by either party hereto.,effective-date
Effective Date. The Amendment shall become effective with respect to the Portfolios on the later of:,effective-date
"Effective Date. The effective date for this Assignment and Acceptance shall be [ ] (the “Effective Date”). Following the execution of this Assignment and Acceptance each party hereto shall deliver its duly executed counterpart hereof to the Agent for consent by the Agent (and the Borrower, if required by the Credit Agreement) and recording in the register by the Agent. Schedule 1 to the Credit Agreement shall thereupon be replaced as of the Effective Date by the Schedule 1 annexed hereto.",effective-date
"Effective Date. For purposes of this Settlement Agreement, the term ""Effective Date"" shall mean the date this Settlement Agreement is fully executed.",effective-date
Effective Date. This Agreement shall become effective upon execution by the Parties.,effective-date
Effective Date. This Agreement shall become effective as of its due execution and delivery by each of the parties. This Agreement shall continue in full force and effect until terminated as hereinafter provided. This Agreement may be terminated by the Custodian or the Company pursuant to Section 12.2.,effective-date
"Effective Date. This Agreement shall become effective upon the date hereof, and remain effective for a term of 10 years, and may be renewed at Party A’s election.",effective-date
Effective Date. This Amendment shall become effective as of the date of this Amendment.,effective-date
"Effective Date. The effective date of this Amendment No. 10 shall be November 1, 2006 with respect to the New Portfolios.",effective-date
Effective Date. This Agreement shall be deemed to be effective as of the date set forth below.,effective-date
"Effective Date. The provisions of this Agreement shall cover claims, actions, suits and proceedings whether now pending or hereafter commenced and shall be retroactive to cover acts or omissions or alleged acts or omissions which heretofore have taken place.",effective-date
"Effective Date. Except as otherwise provided herein, this Agreement shall be effective on the eighth day after it has been executed by both of the parties (the “Effective Date”).",effective-date
Effective Date. This Agreement shall become effective as of the date first written above.,effective-date
"Effective Date. The effective date of this Agreement shall be the date indicated in the first section of this Agreement, notwithstanding the actual date of execution by any party.",effective-date
Effective Date. This Agreement is made effective between the parties as of the date accepted by you as indicated by your signature to this Agreement.,effective-date
Effective Date. The term “Effective Date” shall mean the date set forth above and as of which this Amendment shall become effective.,effective-date
Effective Date. The term “,effective-date
Effective Date. This Agreement shall become effective on the date first above written and the effective date with respect to each Fund is set forth on the applicable Appendix IV attached hereto.,effective-date
Effective Date. This Amendment shall be effective as of the effective date of the Principal Agreement and shall remain in full force and effect until the termination of the Principal Agreement.,effective-date
"Effective Date. This Agreement shall be binding on the execution date, which is the date the last required party executes it. BUYER’S SIGNATURE(S) Signature Date Signature Date SELLER’S SIGNATURE Department of Natural Resources and Conservation Signature Date",effective-date
Effective Date. This Agreement shall be effective as of the date first above written.,effective-date
Effective Date. The Acquisition shall become effective (Effective Date) upon the execution of this Agreement and closing of the transaction.,effective-date
"Effective Date. This Agreement is effective after it has been signed by both parties and after eight (8) days have passed since Employee has signed the Agreement (the “Effective Date”), unless revoked by Employee within seven (7) days after the date the Agreement was signed by Employee.",effective-date
Effective Date. This Agreement shall become effective as of the date first set forth above.,effective-date
"Effective Date. This Agreement shall be effective as of the later of the date it is executed by the Parties or the date accepted for filing and made effective by FERC, if such FERC filing is required, and shall remain in full force and effect until terminated pursuant to Section 3.2 of this Agreement.",effective-date
Effective Date. The effective date shall be the date upon which this Settlement Agreement is fully executed.,effective-date
"Effective Date. The term ""Effective Date"" shall mean the date the last signatory to this Lease whose execution is required to make it binding on the parties hereto shall have executed this Lease.",effective-date
"Effective Date. The effective date of this Agreement shall be the date on which a Change of Control occurs (the ""Effective Date""), provided that, except as provided in Section 1(b), if the Executive is not employed by the Company, JHFS or an Affiliate on the Effective Date, this Agreement shall be void and without effect.",effective-date
"Effective Date. This Amendment shall be deemed effective upon approval by the Commission; however, the Parties may agree to implement the provisions of this Amendment upon execution. To accommodate this need, CLEC must generate, if necessary, an updated Customer Questionnaire. In addition to the Questionnaire, all system updates will need to be completed by Qwest. CLEC will be notified when all system changes have been made. Actual order processing may begin once these requirements have been met.",effective-date
"Effective Date. This Agreement shall become effective with respect to a Fund as of the date first written above (or, if a particular Fund is not in existence on that date, on the date an amendment to Schedule A to this Agreement relating to that Fund is executed) (the ""Effective Date"").",effective-date
"Effective Date. The provisions of this contract, other than Clause 5, take effect from the later of the signature of this contract and 1 January 2020.",effective-date
"Effective Date. The ""Effective Date"" shall mean the effective date of the Merger.",effective-date
"Effective Date. This Certificate of Trust will be effective on filing. The undersigned, being the sole trustee of the Trust, has executed this Certificate of Trust according to Section 3811(a)(1) of the Act. U.S. BANK TRUST NATIONAL ASSOCIATION, not in its individual capacity but solely as Owner Trustee By: Name: Title:",effective-date
"Effective Date. This Amendment shall be deemed effective upon approval by the Commission; however, the Parties may agree to implement the provisions of this Amendment upon execution. To accommodate this need, CLEC must generate, if necessary, an updated Customer Questionnaire. In addition to the Questionnaire, all system updates will need to be completed by Qwest. CLEC will be notified when all system changes have been made. Actual order processing may begin once these requirements have been met. Additionally, Qwest shall implement any necessary billing changes within two (2) billing cycles after the latest execution date of this Amendment, with a true-up back to the latest execution date of this Amendment by the end of the second billing cycle. The Parties agree that so long as Qwest implements the billing changes and the true-up as set forth above, the CLEC's bills shall be deemed accurate and adjusted without error.",effective-date
Effective Date. This Agreement shall become effective as of the date set forth on page 1 when signed by Executive and the Company.,effective-date
"Effective Date. Such assignment and delegation by Assignor Lender and acceptance by Assignee Lender will be effective and Assignee Lender will become a Lender under the Loan Documents as of [the date of this Agreement] (""Effective Date"") and upon payment of the Assigned Amount and the Assignment Fee (as each term is defined below). [Interest and Fees accrued prior to the Effective Date are for the account of Assignor Lender, and Interest and Fees accrued from and after the Effective Date are for the account of Assignee Lender.]",effective-date
"Effective Date. The effective time and date of this Agreement shall be deemed to be 12:00:01 o’clock, a.m., on the date of its making set forth above (the “Effective Date”).",effective-date
Effective Date. This Agreement is effective upon execution by Company and approval and execution by Authority.,effective-date
Effective Date. This Agreement shall become effective as of the date set forth above and shall become effective as to each Fund which gives written notice to ESC pursuant to Paragraph 1 hereof that it elects to become a party hereto as of the date of such notice.,effective-date
Effective Date. This Amendment is effective as of the date first written above.,effective-date
Effective Date. The agreement of the Lender contained in Clause 2.1 shall have effect on and from the Effective Date.,effective-date
"Effective Date. This Agreement is effective in accordance with its terms from the date hereof; provided that unless confirmed by ordinary resolution passed by a majority of the votes cast by Independent Shareholders present in person or voting by proxy and who vote in respect of confirmation of this Agreement at a meeting of shareholders of the Corporation to be held not later than September 23, 2012 this Agreement shall be of no further force or effect and all Rights issued hereunder shall be void from the first to occur of: (i) the termination of such meeting; and (ii) the Close of Business (Toronto time) on September 23, 2012.",effective-date
"Effective Date. This Article shall apply to distributions made after December 31, 2001.",effective-date
"Effective Date. 1.01 This Agreement shall take effect June 1, 2020 and shall remain in effect until May 31, 2026 unless otherwise specifically provided for herein. It shall continue in effect from year to year thereafter, from June 1 through May 31 of each year, unless changed or terminated in the way later provided herein.",effective-date
Effective Date. On the Effective Date:,effective-date
Effective Date. The “Effective Date” of this Agreement is the date on which the,effective-date
"Effective Date. This Amendment shall be deemed effective upon approval by the Commission, except where the change of law provision in CLEC’s Interconnection Agreement specifies a different effective date. The Parties agree to implement the provisions of this Amendment upon execution (""execution date"").",effective-date
"Effective Date. This Agreement shall be binding on the execution date, which is the date the last required party executes it. BUYER’S SIGNATURES SELLER’S SIGNATURE",effective-date
"Effective Date. A. For the purposes of this Agreement, the Effective Date of the Agreement’s Initial Term shall be the date this Agreement is fully executed by Department.",effective-date
"Effective Date. This Article shall apply for purposes of determining whether the plan is a top-heavy plan under Section 416(g) of the Code for plan years beginning after December 31, 2001, and whether the plan satisfies the minimum benefits requirements of Section 416(c) of the Code for such years. This Article amends the top-heavy provisions of the plan.",effective-date
"Effective Date. If Appendix A (Annexation) has been included in this Contract, the City's obligations under this Contract are effective upon the effective date of City annexation. This Contract creates no obligation for the City to annex the Property or to proceed on any particular timetable, which decisions shall be in the discretion of the City Council. In the event the Property is not annexed, this Contract shall be null and void unless the City Council approves a modification to allow extension of utility services without annexation. If Appendix A (Annexation) is not part of this Contract, the obligations of this Contract shall become effective upon execution by the parties.",effective-date
Effective Date. This Amendment shall be effective as of the date first set forth above.,effective-date
"Effective Date. 8.1.1 In AT&T-21STATE, with the exception of AT&T OHIO and AT&T WISCONSIN, the Effective Date of this Agreement shall be ten (10) calendar days after the Commission approves this Agreement under Section 252(e) of the Act or, absent such Commission approval, the date this Agreement is deemed approved under Section 252(e)(4) of the Act. In AT&T OHIO, based on the PUC-OH, the Agreement is Effective upon filing and is deemed approved by operation of law on the 91st day after filing. In AT&T WISCONSIN, the Effective Date of this Agreement shall be ten (10) calendar days after the mailing date of the final order approving this Agreement.",effective-date
Effective Date. This Amendment shall become effective with on the later to occur of: (i) approval of the Amendment by the Board of Trustees of John Hancock Funds II and (ii) execution of the Amendment. (THE REMAINDER OF THIS SPACE HAS BEEN INTENTIONALLY LEFT BLANK),effective-date
"Effective Date. The “Effective Date” of this Agreement is the date on which the last one of the Parties has signed or initialed and delivered this offer or the final counteroffer. Calendar days will be computed without including Saturday, Sunday, or national legal holidays. Any time period ending on a Saturday, Sunday, or national legal holiday will extend until 5:00 p.m. local time of the next business day. Time is of the essence in this Agreement.",effective-date
Effective Date. The Effective Date of the Plan for each of the Consultants shall be the date set forth on the respective Counterpart Signature Pages.,effective-date
"Effective Date. This Amendment shall become effective as of the date first above written when and only when Bank shall have received, at Bank's office,",effective-date
Effective Date. The obligations of the Lenders to make Loans and of the Issuing Banks to issue Letters of Credit hereunder shall not become effective until the Effective Date which is scheduled to occur when each of the following conditions is satisfied:,effective-date
"Effective Date. The effective date of this Agreement (the ""Effective Date"") shall be the date on which (i) a Potential Change of Control occurs, (ii) the Board approves a plan of complete liquidation or dissolution of the Company, (iii) a Change of Control occurs pursuant to Section 2(a)(1) or (2) below or (iv) a definitive agreement is signed by the Company which provides for a transaction that, if approved by shareholders or consummated, as applicable, would result in a Change of Control pursuant to Section 2(a)(3) or (4) below; provided, however, that any of the foregoing which may have occurred prior to the date hereof shall be disregarded. Anything in this Agreement to the contrary notwithstanding, if, prior to the Effective Date, the Executive's employment with the Company or its Affiliated Companies was terminated by the Company or its Affiliated Companies, or both, as applicable, other than for Cause or Disability (each as defined below) or by the Executive for Good Reason (as defined below) and the Executive can reasonably demonstrate that such termination (or the event constituting Good Reason) took place (a) at the request or direction of a third party who took action that caused a Potential Change of Control or (b) in contemplation of an event that would give rise to an Effective Date, an Effective Date will be deemed to have occurred (“Deemed Effective Date”) immediately prior to the Date of Termination (as defined in Section 7(e) below), provided that a Change of Control occurs within a two-year period following such Date of Termination. As used in this Agreement, the term ""Affiliated Companies"" shall include any corporation or other entity controlled by, controlling or under common control with the Company and the term “",effective-date
"Effective Date. If a Party signs a part of this Agreement but fails to date its signature, the date that the other Party receives the signing Party’s signature will be deemed to be the date on that the signing Party signed that part of the Agreement.",effective-date
"Effective Date. The term ""Effective Date"" shall mean the date upon which this Agreement was entered into by the parties, as first written above.",effective-date
"Effective Date. This Amendment shall become effective on the date (the ""Amendment Effective Date"") on which the following conditions precedent shall have been satisfied:",effective-date
"Effective Date. The Effective Date shall have occurred, or shall be deemed to have occurred concurrently with the Closing, as applicable, in accordance with the terms and conditions in the Plan and in the Confirmation Order.",effective-date
"Effective Date. The effective date of this Amendment No. 21 shall be April 28, 2014 with respect to the New Portfolio.",effective-date
Effective Date. This Agreement shall be effective as of the date hereof.,effective-date
Effective Date. This Agreement shall be effective as of the date hereof and shall apply to any claim for indemnification by the Indemnitee on or after such date.,effective-date
"Effective Date. This Agreement shall become effective immediately as to Sections 7, 9, 11 and 13 and as to all other provisions at 10:00 A.M., Chicago Time, on the day following the date upon which the Pricing Agreement is executed and delivered, unless such a day is a Saturday, Sunday or holiday (and in that event this Agreement shall become effective at such hour on the business day next succeeding such Saturday, Sunday or holiday); but this Agreement shall nevertheless become effective at such earlier time after the Pricing Agreement is executed and delivered as you may determine on and by notice to the Company and the Selling Stockholders or by release of any Shares for sale to the public. For the purposes of this Section, the Shares shall be deemed to have been so released upon the release for publication of any newspaper advertisement relating to the Shares or upon the release by you of telegrams offering the Shares for sale to securities dealers, whichever may occur first.",effective-date
Effective Date. This Agreement is effective once fully executed by both the Distributor and Broker-Dealer. The Effective Date shall be the date the Distributor executes the Agreement.,effective-date
Effective Date. As defined in the preamble of this Agreement.,effective-date
Effective Date. As defined in Section 12.2(c) of the Indenture.,effective-date
Effective Date. This Agreement shall become effective as of the Effective Date.,effective-date
"Effective Date. This Article shall apply for distributions and transactions made after December 31, 2001, regardless of when the severance of employment occurred.",effective-date
Effective Date. The agreement of the Lenders and the other Creditor Parties contained in Clauses 2.1 and 2.2 shall have effect on and from the Effective Date.,effective-date
Effective Date. This Agreement shall be effective as of the Effective Date.,effective-date
Effective Date. This Certificate of Amendment shall be effective upon filing.,effective-date
"Effective Date. This Agreement shall take effect upon being recorded in the Public Records of Orange County, Florida.",effective-date
Effective Date. The effective date of this Agreement shall be the date of its execution by the second of the Couple to do so.,effective-date
"Effective Date. This Agreement is effective eight (8) days after it has been signed by the Parties (the ""Effective Date"").",effective-date
"Effective Date. This Agreement will become effective upon the last date it is signed by either party hereto. Upon effectiveness of this Agreement, all offers and sales of Offered Shares by Selected Dealer will be made pursuant to this Agreement exclusively and not through any prior agreement between Selected Dealer and the Dealer Manager, if any.",effective-date
"Effective Date. This Amendment shall be effective upon its execution or, if later, upon the effectiveness of the provisions of 22c-2 relating to agreements with “financial intermediaries” (as such term is defined in Rule 22c-2). Prior to the effective date of this Amendment, the Fund and the Intermediary agree that any request made to the Intermediary by the Fund for shareholder transaction information, and the Intermediary’s response to such request, shall be governed by whatever practices the Fund and the Intermediary had utilized in the absence of a formal agreement, if any, to govern such requests.",effective-date
Effective Date. This Amendment shall be deemed effective and in full force and effect (the “Effective Date”) upon confirmation by the Agent of the satisfaction of the following conditions:,effective-date
"Effective Date. If Employee does not revoke this Release in the timeframe specified in Section 9 above, the Release shall become effective at 12:01 a.m. on the eighth day after it is fully executed by the parties.",effective-date
"Effective Date. The date indicated in this Agreement on which it becomes effective, but if no such date is indicated, the date on which this Agreement is signed and delivered by the last of the parties to sign and deliver.",effective-date
"Effective Date. 8.10 This Contract shall be effective as of the date it is approved by Williamson County, Texas which date is indicated beneath the County Judge’s signature below.",effective-date
Effective Date. The obligation of each Lender to make Loans and the obligations of each Issuing Bank to issue Letters of Credit hereunder on the Effective Date shall be subject to satisfaction of the following conditions (or waiver thereof in accordance with Section 9.02):,effective-date
"Effective Date. This Amendment is dated as of the date set forth above and shall be effective as of such date (the ""Effective Date"").",effective-date
Effective Date. This Amendment shall become effective on the date (the “Effective Date”) upon which all of the following conditions have been satisfied:,effective-date
"Effective Date. This Agreement shall become effective (the ""Effective Date"") as of the date first referenced above.",effective-date
Effective Date. This Certificate of Trust will be effective on filing.,effective-date
Effective Date. This Agreement shall become effective as of the date hereof.,effective-date
