clause_text,clause_type
"Disclosure. All of the disclosure furnished by or on behalf of the Company to the Purchasers regarding the Company, its business and the transactions contemplated hereby, including the Disclosure Schedules to this Agreement, is true and correct and does not contain any untrue statement of a material fact or omit to state any material fact necessary in order to make the statements made therein, in light of the circumstances under which they were made, not misleading. The press releases disseminated by the Company during the twelve months preceding the date of this Agreement taken as a whole do not contain any untrue statement of a material fact or omit to state a material fact required to be stated therein or necessary in order to make the statements therein, in light of the circumstances under which they were made and when made, not misleading. The Company acknowledges and agrees that no Purchaser makes or has made any representations or warranties with respect to the transactions contemplated hereby other than those specifically set forth in Section 3.2 hereof.",disclosure
"Disclosure. No representation or warranty of Purchaser contained in this Agreement (including the exhibits hereto) contains any untrue statement or omits to state a material fact necessary in order to make the statements contained herein or therein, in light of the circumstances under which they were made, not misleading.",disclosure
"Disclosure. No representation or warranty of Holdings and its Subsidiaries contained in any Credit Document or in any other documents, certificates or written statements furnished to Lenders by or on behalf of Holdings or any of its Subsidiaries for use in connection with the transactions contemplated hereby or thereby contains any untrue statement of a material fact or omits (when taken as a whole) to state a material fact (known to Holdings or Company, in the case of any document not furnished by either of them) necessary in order to make the statements contained herein or therein not misleading in light of the circumstances in which the same were made. Any projections and pro forma financial information contained in such materials are based upon good faith estimates and assumptions believed by Holdings or Company to be reasonable at the time made, it being recognized by Lenders that such projections as to future events are not to be viewed as facts and that actual results during the period or periods covered by any such projections may differ from the projected results. There is no fact known to Holdings or Company (other than matters of a general economic nature) that, individually or in the aggregate, has had, or could reasonably be expected to result in, a Material Adverse Effect and that has not been disclosed herein or in such other documents, certificates and statements furnished to Lenders for use in connection with the transactions contemplated hereby.",disclosure
"Disclosure. No report, financial statement, certificate or other information furnished (whether in writing or orally) by or on behalf of any Loan Party to the Administrative Agent or any Lender in connection with the transactions contemplated hereby and the negotiation of this Agreement or delivered hereunder or under any other Loan Document (in each case, as modified or supplemented by other information so furnished) contains any material misstatement of fact or omits to state any material fact necessary to make the statements therein, in the light of the circumstances under which they were made, not misleading; provided that, with respect to projected financial information, the Company represents only that such information was prepared in good faith based upon assumptions believed to be reasonable at the time.",disclosure
"Disclosure. No representation or warranty by the Seller contained in this Agreement, and no statement contained in any certificate or other instrument furnished or to be furnished to Buyer pursuant hereto, or in connection with the transactions contemplated hereby, contains or will contain any untrue statement of a material fact or omits or will omit to state any material fact that is necessary in order to make the statements contained therein not misleading.",disclosure
"Disclosure. The Borrower and each Lender hereby acknowledge and agree that U.S. Bank and/or its Affiliates from time to time may hold investments in, make other loans to or have other relationships with the Borrower and its Affiliates.",disclosure
"Disclosure. The Company confirms that neither it nor any other Person acting on its behalf has provided any of the Purchasers or its agents or counsel with any information that constitutes or might constitute material non-public information. The Company understands and confirms that the Purchasers shall be relying on the foregoing representations in effecting transactions in securities of the Company. All disclosure provided to the Purchasers regarding the Company, its business and the transactions contemplated hereby, including the Schedules to this Agreement, furnished by or on behalf of the Company are true and correct and do not contain any untrue statement of a material fact or omit to state any material fact necessary in order to make the statements made therein, in light of the circumstances under which they were made, not misleading.",disclosure
"Disclosure. This Agreement and all other documents, certificates, reports or statements or other information furnished to any Bank or the Agent in writing by or on behalf of any Borrower in connection with the negotiation or administration of this Agreement or any transactions contemplated hereby when read together do not contain any untrue statement of a material fact or omit to state a material fact necessary in order to make the statements contained herein and therein not misleading. There is no fact known to any Borrower which has caused, or which likely would in the future in the reasonable judgment of the Borrowers cause, a Material Adverse Effect (except for any economic conditions which affect generally the industry in which the Borrowers and their Subsidiaries conduct business), which has not been set forth in this Agreement or in the other documents, certificates, statements, reports and other information furnished in writing to the Banks by or on behalf of any Borrower in connection with the transactions contemplated hereby.",disclosure
"Disclosure. None of the information to be supplied by or on behalf of Parent for inclusion in the Form S-4 Registration Statement will, at the time the Form S-4 Registration Statement becomes effective under the Securities Act, contain any untrue statement of a material fact or omit to state any material fact required to be stated therein or necessary in order to make the statements therein, in the light of the circumstances under which they are made, not misleading. None of the information to be supplied by or on behalf of Parent for inclusion in the Prospectus/Proxy Statement will, at the time the Prospectus/Proxy Statement is mailed to the stockholders of the Company or at the time of the Company Stockholders' Meeting (or any adjournment or postponement thereof), contain any untrue statement of a material fact or omit to state any material fact required to be stated therein or necessary in order to make the statements therein, in the light of the circumstances under which they are made, not misleading. The Prospectus/Proxy Statement will comply as to form in all material respects with the provisions of the Exchange Act and the rules and regulations promulgated by the SEC thereunder, except that no representation or warranty is made by Parent with respect to statements made or incorporated by reference therein based on information supplied by the Company for inclusion or incorporation by reference in the Prospectus/Proxy Statement.",disclosure
"Disclosure. If the Asset Representations Reviewer is required by applicable law, regulation, rule or order issued by an administrative, governmental, regulatory or judicial authority to disclose part of the Confidential Information, it may disclose the Confidential Information. However, before a required disclosure, the Asset Representations Reviewer, if permitted by law, regulation, rule or order, will use its reasonable efforts to provide the Issuer, the Sponsor and the Servicer with notice of the requirement and will cooperate, at the Sponsor’s expense, in the Issuer’s and the Sponsor’s pursuit of a proper protective order or other relief for the disclosure of the Confidential Information. If the Issuer or the Sponsor is unable to obtain a protective order or other proper remedy by the date that the information is required to be disclosed, the Asset Representations Reviewer will disclose only that part of the Confidential Information that it is advised by its legal counsel it is legally required to disclose.",disclosure
"Disclosure. The Company confirms that neither it nor any other Person acting on its behalf has provided any of the Purchasers or their respective agents or counsel with any information that constitutes or could reasonably be expected to constitute material, nonpublic information. The Company understands and confirms that each of the Purchasers will rely on the foregoing representations in effecting transactions in securities of the Company. All disclosure provided to the Purchasers regarding the Company, its business and the transactions contemplated hereby, including the schedules to this Agreement, furnished by or on behalf of the Company are true and correct and do not contain any untrue statement of a material fact or omit to state any material fact necessary in order to make the statements made therein, in the light of the circumstances under which they were made, not misleading. Each press release issued by the Company since October 7, 2005 did not at the time of release contain any untrue statement of a material fact or omit to state a material fact required to be stated therein or necessary in order to make the statements therein, in the light of the circumstances under which they are made, not misleading. No event or circumstance has occurred or information exists with respect to the Company or any Subsidiary or either of its or their respective business, properties, prospects, operations or financial conditions, which, under applicable law, rule or regulation, requires public disclosure or announcement by the Company but which has not been so publicly announced or disclosed (assuming for this purpose that the Company’s reports filed under the Exchange Act are being incorporated into an effective registration statement filed by the Company under the Securities Act). The Company acknowledges and agrees that no Purchaser makes or has made any representations or warranties with respect to the transactions contemplated hereby other than those specifically set forth in Section 2.",disclosure
"Disclosure. All of the disclosure furnished by or on behalf of the Company to the Purchasers regarding the Company and its Subsidiaries, their respective businesses and the transactions contemplated hereby, including the Disclosure Schedules to this Agreement, when taken together as a whole, is true and correct in all material respects and does not contain any untrue statement of a material fact or omit to state any material fact necessary in order to make the statements made therein, in light of the circumstances under which they were made, not misleading. The Company acknowledges and agrees that no Purchaser makes or has made any representations or warranties with respect to the transactions contemplated hereby other than those specifically set forth in Section 3.2.",disclosure
"Disclosure. This Agreement, the schedules hereto and any certificate attached hereto or delivered in accordance with the terms hereof by or on behalf of the Shareholder in connection with the Transactions, when taken together, do not contain any untrue statement of a material fact or omit any material fact necessary in order to make the statements contained herein and/or therein not misleading.",disclosure
"Disclosure. The Company, through its agent, JP Morgan, has delivered to each Purchaser a copy of a Private Placement Memorandum, dated April 2018 (the “Memorandum”), relating to the transactions contemplated hereby. The Memorandum fairly describes, in all material respects, the general nature of the business and principal properties of the Parent Guarantor and its Significant Subsidiaries. This Agreement, the Memorandum, the financial statements listed in Schedule 5.5 and the documents, certificates or other writings delivered to the Purchasers by or on behalf of the Obligors prior to May 2, 2018 in connection with the transactions contemplated hereby and identified in Schedule 5.3 (this Agreement, the Memorandum and such documents, certificates or other writings and such financial statements delivered to each Purchaser being referred to, collectively, as the “Disclosure Documents”), taken as a whole, do not contain any untrue statement of a material fact or omit to state any material fact necessary to make the statements therein not misleading in light of the circumstances under which they were made. Except as disclosed in the Disclosure Documents, since December 31, 2017, there has been no change in the financial condition, operations, business, properties or prospects of any Obligor or any Significant Subsidiary except changes that could not, individually or in the aggregate, reasonably be expected to have a Material Adverse Effect. There is no fact known to any Obligor that could reasonably be expected to have a Material Adverse Effect that has not been set forth herein or in the Disclosure Documents.",disclosure
"Disclosure. No representation or warranty by Buyer in this Agreement, nor any statement, certificate, schedule, document or exhibit hereto furnished or to be furnished by or on behalf of Buyer pursuant to this Agreement or in connection with transactions contemplated hereby, contains or shall contain any untrue statement of material fact or omits or shall omit a material fact necessary to make the statements contained therein not misleading.",disclosure
"Disclosure. Neither this Agreement nor any other document, certificate or statement furnished to any Purchaser by or on behalf of the Company in connection herewith contains any untrue statement of a material fact or omits to state a material fact necessary in order to make the statements contained herein and therein not misleading. There is no fact peculiar to the Company or any of its Subsidiaries which materially adversely affects or in the future may (so far as the Company can now foresee) materially adversely affect the business, property or assets, condition (financial or otherwise) or operations of the Company or any of its Subsidiaries and which has not been set forth in this Agreement.",disclosure
"Disclosure. No report, financial statement, certificate or other information (other than information of a general economic nature or industry nature) furnished by or on behalf of the Borrower to the Administrative Agent or any Lender in writing in connection with the transactions contemplated hereby or delivered hereunder or under any other Loan Document (in each case, as modified or supplemented by other information so furnished) contains any material misstatement of fact or omits to state any material fact necessary to make the statements therein (taken as a whole), in the light of the circumstances under which they were made, not misleading; provided that, with respect to projected financial information, the Borrower represents only that such information was prepared in good faith based upon assumptions believed to be reasonable at the time; it being recognized by the Administrative Agent and the Lenders that such projections as to future events are not to be viewed as facts and that actual results during the period or periods covered by any such projections may differ materially from the projected results.",disclosure
"Disclosure. Each of Borrower and Holdings has disclosed to the Lenders all agreements, instruments and corporate or other restrictions to which it or any Subsidiary is subject, and all other matters known to it, that, individually or in the aggregate, could reasonably be expected to result in a Material Adverse Effect. None of the other reports, financial statements, certificates or other information furnished by or on behalf of any Loan Party to the Administrative Agent or any Lender in connection with the negotiation of this Agreement or any other Loan Document (as modified or supplemented by other information so furnished) contains any material misstatement of fact or omits to state any material fact necessary to make the statements therein, in light of the circumstances under which they were made, not misleading; provided that, with respect to projected financial information, each of the Borrower and Holdings represents only that such information was prepared in good faith based upon assumptions believed to be reasonable at the time delivered and, if such projected financial information was delivered prior to the Effective Date, as of the Effective Date.",disclosure
"Disclosure. No representation or warranty made by the Seller in this Agreement, nor in any document, written information, financial statement, certificate, schedule or exhibit prepared and furnished by the Seller or the representatives of the Seller pursuant hereto or in connection with the transactions contemplated hereby, contains or will contain any untrue statement of a material fact, or omits to state a material fact necessary to make the statements or facts contained herein or therein not misleading in light of the circumstances under which they were furnished.",disclosure
"Disclosure. The Borrower has disclosed to the Lenders all agreements, instruments, and corporate or other restrictions to which the Borrower or any of its Subsidiaries is subject, and all other matters known to any of them, that, individually or in the aggregate, could reasonably be expected to result in a Material Adverse Effect. Neither the Information Memorandum nor any of the reports (including without limitation all reports that the Borrower is required to file with the Securities and Exchange Commission), financial statements, certificates or other information furnished by or on behalf of the Borrower to the Administrative Agent or any Lender in connection with the negotiation or syndication of this Agreement or any other Loan Document or delivered hereunder or thereunder (as modified or supplemented by any other information so furnished) contains any material misstatement of fact or omits to state any material fact necessary to make the statements therein, taken as a whole, in light of the circumstances under which they were made, not misleading.",disclosure
"Disclosure. There is no franchise, contract or other document of a character required to be described in the Registration Statement or Prospectus, or to be filed as an exhibit thereto, which is not described or filed as required (and the Statutory Prospectus contains in all material respects the same description of the foregoing matters contained in the Prospectus); and the statements in the Statutory Prospectus and the Prospectus under the headings “Principal Shareholders,” “Certain Relationships and Related Party Transactions,” and “Description of Securities” insofar as such statements summarize legal matters, agreements, documents or proceedings discussed therein, are accurate and fair summaries of such legal matters, agreements, documents or proceedings. There are no business relationships or related party transactions involving the Company or any other person required by the Act to be described in the Registration Statement or Prospectus that have not been described as required.",disclosure
"Disclosure. No representation or warranty to Purchaser contained in this Agreement and no statement contained in the Disclosure Schedule or any Officer's Certificate of the Company furnished pursuant to the provisions hereof, contains any untrue statement of a material fact or omits to state a material fact necessary in order to make the statements contained therein not misleading.",disclosure
"Disclosure. The Company confirms that neither it nor any other Person acting on its behalf has provided any of the Buyers or their agents or counsel with any information that constitutes or could reasonably be expected to constitute material, non-public information concerning the Company or any of its Subsidiaries, other than the existence of the transactions contemplated by this Agreement and the other Transaction Documents. The Company understands and confirms that each of the Buyers will rely on the foregoing representations in effecting transactions in securities of the Company. All disclosure provided to the Buyers regarding the Company and its Subsidiaries, their businesses and the transactions contemplated hereby, including the schedules to this Agreement, furnished by or on behalf of the Company or any of its Subsidiaries is true and correct and does not contain any untrue statement of a material fact or omit to state any material fact necessary in order to make the statements made therein, in the light of the circumstances under which they were made, not misleading. All of the written information furnished after the date hereof by or on behalf of the Company or any of its Subsidiaries to each Buyer pursuant to or in connection with this Agreement and the other Transaction Documents, taken as a whole, will be true and correct in all material respects as of the date on which such information is so provided and will not contain any untrue statement of a material fact or omit to state any material fact necessary in order to make the statements made therein, in the light of the circumstances under which they were made, not misleading. Each press release issued by the Company or any of its Subsidiaries during the twelve (12) months preceding the date of this Agreement did not at the time of release contain any untrue statement of a material fact or omit to state a material fact required to be stated therein or necessary in order to make the statements therein, in the light of the circumstances under which they are made, not misleading. No event or circumstance has occurred or information exists with respect to the Company or any of its Subsidiaries or its or their business, properties, liabilities, prospects, operations (including results thereof) or conditions (financial or otherwise), which, under applicable law, rule or regulation, requires public disclosure at or before the date hereof or announcement by the Company but which has not been so publicly disclosed....",disclosure
"Disclosure. No representation or warranty of any Credit Party contained in any Credit Document or in any other documents, certificates or written statements furnished to the Lenders by or on behalf of the Borrower or any of its Subsidiaries for use in connection with the transactions contemplated hereby (other than projections and pro forma financial information contained in such materials) contains any untrue statement of a material fact or omits to state a material fact (known to any Credit Party, in the case of any document not furnished by any of them) necessary in order to make the statements contained herein or therein not misleading in any material manner in light of the circumstances in which the same were made. Any projections and pro forma financial information contained in such materials are based upon good faith estimates and assumptions believed by the Credit Parties to be reasonable at the time made, it being recognized by the Administrative Agent and the Lenders that such projections as to future events are not to be viewed as facts and that actual results during the period or periods covered by any such projections may differ from the projected results and that such differences may be material. There are no facts known to any Credit Party (other than matters of a general economic nature) that, individually or in the aggregate, could reasonably be expected to result in a Material Adverse Effect and that have not been disclosed herein or in such other documents, certificates and statements furnished to the Lenders.",disclosure
