clause_text,clause_type
"Employee Benefits. (a) Comply in all material respects with the applicable provisions of ERISA (to the extent applicable to any Company) and the Code and (b) furnish to the Administrative Agent (x) as soon as possible after, and in any event within 5 days after any Responsible Officer of any Company or any ERISA Affiliates of any Company knows or has reason to know that, any ERISA Event has occurred that, alone or together with any other ERISA Event could reasonably be expected to result in liability of the Companies or any of their ERISA Affiliates in an aggregate amount exceeding $500,000 or the imposition of a Lien, a statement of a Financial Officer of Borrowers setting forth details as to such ERISA Event and the action, if any, that the Companies propose to take with respect thereto, and (y) upon request by the Administrative Agent, copies of (i) each Schedule B (Actuarial Information) to the annual report (Form 5500 Series) filed by any Company or any ERISA Affiliate with the Internal Revenue Service with respect to each Plan; (ii) the most recent actuarial valuation report for each Plan; (iii) all notices received by any Company or any ERISA Affiliate from a Multiemployer Plan sponsor or any governmental agency concerning an ERISA Event; and (iv) such other documents or governmental reports or filings relating to any Plan (or employee benefit plan sponsored or contributed to by any Company) as the Administrative Agent shall reasonably request. With respect to Korean Opco, Korean Opco shall ensure that all pension plans or schemes operated by or maintained for the benefit of any of its employees are, to the extent required by applicable law, fully funded based on reasonable actuarial assumptions and recommendations and otherwise are operated or maintained in all material respects as required by Korean law.",employee-benefits
"Employee Benefits. (a) Promptly, and in any event within 20 Business Days after Borrower or any of its Subsidiaries knows or has reason to know that an ERISA Event has occurred that reasonably could be expected to result in a Material Adverse Change, a written statement of the chief financial officer of Borrower describing such ERISA Event and any action that is being taking with respect thereto by Borrower, any such Subsidiary or ERISA Affiliate, and any action taken or threatened by the IRS, Department of Labor, or PBGC. Promptly, and in any event within 5 Business Days after the filing thereof with the IRS, a copy (or if a copy is not available to Borrower, then a description thereof), of which Borrower has or could reasonably be expected to have knowledge of each funding waiver request filed with respect to any Benefit Plan and all communications received by Borrower, any of its Subsidiaries or, to the knowledge of Borrower, any ERISA Affiliate with respect to such request. Promptly, and in any event within 5 Business Days after receipt by Borrower, any of its Subsidiaries or, to the knowledge of Borrower, any ERISA Affiliate, of the PBGC's intention to terminate a Benefit Plan or to have a trustee appointed to administer a Benefit Plan, copies of each such notice.",employee-benefits
"Employee Benefits. (a) Section 4.23(a)(i) of the Disclosure Schedule sets forth a complete and accurate list of: (i) each “employee pension benefit plan” (as defined in Section 3(2) of the Employee Retirement Income Security Act of 1974, as amended (“ERISA”), and referred to herein as a “Pension Plan”), (ii) each “employee welfare benefit plan” (as defined in Section 3(1) of ERISA and referred to herein as a “Welfare Plan”) and (iii) each other “Benefit Plan” (defined herein as any Pension Plan, Welfare Plan and any other plan, fund, program, arrangement or agreement (including any employment or consulting agreement) to provide medical, health, disability, life, bonus, incentive, stock or stock-based or equity-based right (option, ownership or purchase), retirement, deferred compensation, severance, change in control, salary continuation, vacation, sick leave, fringe, incentive insurance or other benefits to any current or former employee, officer or director of the Company (or any other individual providing non-professional services (directly or through a personal services corporation) as an independent contractor, consultant or agent to the Company)) that is maintained or contributed to, or required to be contributed to, by the Company. With respect to each Benefit Plan, Seller or Company have delivered or made available to Purchaser complete and accurate copies of: (A) such Benefit Plan (or, in the case of an unwritten Benefit Plan, a written description thereof), (B) the three (3) most recent annual reports on Form 5500 filed with the IRS with respect to such Benefit Plan (if any such report was required), (C) the most recent summary plan description and all subsequent summaries of material modifications for such Benefit Plan (if a summary plan description was required), (D) each trust agreement and group annuity contract relating to such Benefit Plan, if any, (E) the most recent determination letter from the IRS with respect to such Benefit Plan, if any and (F) the most recent actuarial valuation with respect to such Benefit Plan. Section 4.23(a)(ii) of the Disclosure Schedule will specify which Benefit Plans will no longer be applicable to the Company after Closing (because maintained or offered by Seller) and those which would continue to be Benefit Plans of the Company immediately after Closing.",employee-benefits
"Employee Benefits. During the Term, Employee shall be entitled to participate in health, insurance, retirement, and other benefits provided generally to similarly situated employees of the Company. Employee shall also be entitled to the same number of holidays, vacation days, and sick days, as well as any other benefits, in each case as are generally allowed to similarly situated employees of the Company in accordance with the Company policy as in effect from time to time. Nothing contained herein shall be construed to limit the Company’s ability to amend, suspend, or terminate any employee benefit plan or policy at any time without providing Employee notice, and the right to do so is expressly reserved.",employee-benefits
"Employee Benefits. Section 3.1(m) of the Disclosure Letter sets forth a complete list of all employee benefit plans, pension plans, stock option, bonus or incentive plans, severance pay plans or agreements, deferred compensation agreements, or any similar plan, agreement or arrangement that are sponsored or maintained by the Company or any member of a Controlled Group or with respect to which the Company or any member of the Controlled Group has made or is required to make payments, transfers or contributions (an “Employee Benefit Plan”). No other corporation, trade, or business exists which would be treated together with the Company as a single “employer” under the provisions of Section 414(b), (c), (m) or (o) of the Internal Revenue Code of 1986, as amended (the “Code”). Each Employee Benefit Plan has been and is currently administered in compliance with its constituent documents and all reporting, disclosure and other requirements of the Employee Retirement Income Security Act of 1974, as amended (“ERISA”), and the Code and any other law applicable to such Employee Benefit Plan. There are no unfunded obligations of the Company under any retirement, pension, profit-sharing, deferred compensation plan or similar program, and any employee contributions withheld from payroll have been timely and fully contributed to the appropriate Employee Benefit Plan as required under ERISA, the Code and applicable law. The Company is not required to make any payments or contributions to any Employee Benefit Plan pursuant to any collective bargaining agreement or any applicable labor relations law. The Company has never maintained or contributed to any Employee Benefit Plan providing or promising any health or other non-pension benefits to terminated employees (other than continuation coverage, at the maximum applicable premium permitted to be charged by the Company, required under Section 4980B of the Code, or Section 601 of the ERISA). For purposes of this Section 3.1(m), the term “Controlled Group” used herein means, collectively, any trade or business (whether or not incorporated) (i) under common control within the meaning of Section 4001(b)(1) of ERISA with the Company or (ii) that, together with the Company, is treated as a single employer under Section 414(t) of the Code.",employee-benefits
"Employee Benefits. (i) A copy of each bonus, deferred compensation, pension, retirement, profit-sharing, thrift, savings, employee stock ownership, stock bonus, stock purchase, restricted stock, stock option, employment, termination, severance, change of control, compensation, medical, health or other plan, agreement, policy or arrangement that covers employees, directors, former employees or former directors of the Company and its Subsidiaries (the ""Compensation and Benefit Plans"") and any trust agreement or insurance contract forming a part of such Compensation and Benefit Plans has been made available to Parent prior to the date hereof. The Compensation and Benefit Plans are listed in Section 5.1(h) of the Company Disclosure Letter and any ""change of control"" or similar provisions therein are specifically identified in Section 5.1(h) of the Company Disclosure Letter.",employee-benefits
"Employee Benefits. Section 2(p) of the Disclosure Schedule lists all Employee Benefit Plans that the Seller maintains or to which the Seller contributes or is required to contribute for the benefit of any current or former employee of the Seller and true and correct copies of each such Employee Benefit Plan have been delivered to the Buyers. Each Employee Benefit Plan (and each related trust or insurance contract) complies and at all times has complied in form and in operation in all respects with the applicable requirements of ERISA and the Code. The Seller does not have any commitment to create any additional Employee Benefit Plan or modify or change any existing Employee Benefit Plan that would affect any employee or terminated employee of the Seller. There are no pending or, to the Knowledge of the Seller, threatened claims under, by or on behalf of any of the Employee Benefit Plans, by any employee or beneficiary covered by any such Employee Benefit Plan, or otherwise involving any such Employee Benefit Plan (other than routine claims for benefits), nor have there been any Reportable Events or Prohibited Transactions with respect to any Employee Benefit Plan.",employee-benefits
"Employee Benefits. At the Effective Time, the Surviving Corporation shall continue as the Plan Sponsor of each Employee Plan. Each of the parties hereto agrees that participants' rights to the employer-provided benefits for nonunion employees under the Employee Plans as in effect as of the Effective Time shall be continued under the same or an equivalent plan and shall not be reduced for at least one year following the Effective Time, except (i) to the extent provided in Section 2.9 hereof or (ii) as required by applicable law (including as required to preserve any favorable tax treatment afforded such benefits as of the Effective Time). Thereafter, such participants shall in any event be credited with their service with the Company in determining their right to participate and vesting under any successor Employee Plans.",employee-benefits
"Employee Benefits. During the Employment Term, Executive will be eligible to participate in accordance with the terms of all Company employee benefit plans, policies and arrangements that are applicable to other senior executives of the Company, as such plans, policies and arrangements and terms may exist from time to time.",employee-benefits
"Employee Benefits. (a) Borrower has not engaged in any transaction in connection with which Borrower or any of its ERISA Affiliates could be subject to either a civil penalty assessed pursuant to Section 502(i) of ERISA or a tax imposed by Section 4975 of the Code, including any accumulated funding deficiency described in Section 8.9(c) hereof and any deficiency with respect to vested accrued benefits described in Section 8.9(d) hereof.",employee-benefits
"Employee Benefits. During the Employment Term, Executive will be entitled to participate in executive benefit plans and programs of the Company, if any, on the same terms and conditions as other similarly-situated employees to the extent that Executive’s position, tenure, salary, age, health and other qualifications make Executive eligible to participate in such plans or programs, subject to the rules and regulations applicable thereto. The Company reserves the right to cancel or change the benefit plans and programs it offers to its employees at any time.",employee-benefits
"Employee Benefits. During the Employment Period, employee benefits, including life, medical, dental, accidental death and dismemberment, business travel accident, prescription drug and disability insurance, shall be provided to Executive in accordance with the programs of Employer then available to its senior executives, as the same may be amended and in effect from time to time. Executive shall also be entitled to participate in all of Employer’s profit sharing, pension, retirement, deferred compensation and savings plans, as the same may be amended and in effect from time to time, applicable to senior executives of Employer. The benefits referred to in this Section 5 shall be provided to Executive on a basis that is commensurate with Executive’s position and duties with Employer hereunder and that is no less favorable than that of similarly situated employees of Employer.",employee-benefits
"Employee Benefits. (a) Holdco agrees that each Company Employee who continues to remain employed with the Company or its Subsidiaries (each such employee, a “Continuing Employee”) shall, during the period commencing at the Wax Effective Time and ending at the end of the calendar year following the year in which the Wax Effective Time occurs (the “Continuation Period”), be provided with (i) a base salary or base wage that is no less favorable than the base salary or base wage provided to such Continuing Employee by the Company and its Subsidiaries immediately prior to the Wax Effective Time, (ii) target annual cash bonus opportunities and target long-term incentive compensation opportunities that are no less favorable in the aggregate than the target annual cash bonus opportunities and target long-term incentive compensation opportunities provided to such Continuing Employee by the Company and its Subsidiaries immediately prior to the Wax Effective Time and (iii) other compensation and benefits (including retirement benefits) that are substantially comparable in the aggregate to the compensation and benefits (including retirement benefits) provided to such Continuing Employee by the Company and its Subsidiaries immediately prior to the Wax Effective Time. Additionally, Holdco agrees that each Continuing Employee shall, during the Continuation Period, be provided with severance benefits that are no less favorable than the severance benefits provided by the Company and its Subsidiaries to such Continuing Employee immediately prior to the Wax Effective Time; provided, however, that the Severance Plan (as defined in Section 5.01 of the Company Disclosure Letter) shall only remain in effect with respect to terminations that occur within the period specified in Section 5.01 of the Company Disclosure Letter.",employee-benefits
"Employee Benefits. While Executive is employed by the Company hereunder, Executive shall be entitled to participate in all employee benefit plans and programs of the Company to the extent that Executive meets the eligibility requirements for each individual plan or program. The Company provides no assurance as to the adoption or continuance of any particular employee benefit plan or program, and Executive's participation in any such plan or program shall be subject to the provisions, rules and regulations applicable thereto.",employee-benefits
"Employee Benefits. You will continue to be eligible to participate in the benefit plans and programs established by the Company for its employees from time to time, subject to their applicable terms and conditions, including without limitation any eligibility requirements. The Company reserves the right to modify, amend, suspend or terminate the benefit plans and programs it offers to its employees at any time.",employee-benefits
"Employee Benefits. Operator's current costs of established plans for employees' group life insurance, hospitalization, pension, retirement, stock purchase, thrift, bonus, and other benefit plans of a like nature, applicable to Operator's labor cost chargeable to the Joint Account under Paragraphs 3A and 3B of this Section II shall be Operator's actual cost not to exceed the percent most recently recommended by the Council of Petroleum Accountants Societies.",employee-benefits
"Employee Benefits. (a) Section 3.22(a) of the Parent Disclosure Schedule contains a complete and accurate list of all Employee Benefit Plans maintained, or contributed to, by the Parent, any Parent Subsidiary or any ERISA Affiliate. Complete and accurate copies of (i) all Employee Benefit Plans which have been reduced to writing, (ii) written summaries of all unwritten Employee Benefit Plans, (iii) all related trust agreements, insurance contracts and summary plan descriptions, and (iv) all annual reports filed on IRS Form 5500, 5500C or 5500R and (for all funded plans) all plan financial statements for the last five plan years for each Employee Benefit Plan, have been delivered or made available to the Parent. Each Employee Benefit Plan has been administered in all material respects in accordance with its terms and each of the Parent, the Parent Subsidiaries and the ERISA Affiliates has in all material respects met its obligations with respect to such Employee Benefit Plan and has made all required contributions thereto. The Parent, each Subsidiary of the Parent, each ERISA Affiliate and each Employee Benefit Plan are in compliance in all material respects with the currently applicable provisions of ERISA and the Code and the regulations thereunder (including without limitation Section 4980 B of the Code, Subtitle K, Chapter 100 of the Code and Sections 601 through 608 and Section 701 et seq. of ERISA). All filings and reports as to each Employee Benefit Plan required to have been submitted to the Internal Revenue Service or to the United States Department of Labor have been duly submitted.",employee-benefits
"Employee Benefits. During the Term of this Agreement, to the extent eligible under the applicable plans or programs, Executive shall be entitled to participate in the employee benefits plans and programs made available to executive level employees of the Company generally, such as health, medical, dental and other insurance coverage and group retirement plans. The terms and conditions of Executive’s participation in any employee benefit plan or program shall be subject to the terms and conditions of such plan or program, as may be modified by the Company from time to time. Nothing in this Agreement shall preclude the Company from amending or terminating any employee benefit plan or program.",employee-benefits
"Employee Benefits. Employee will be entitled during the Employment Term to receive such welfare benefits and other fringe benefits (including vacation, medical, dental, life insurance, 401(k) and other employee benefits and perquisites, such as club membership dues) as the Company may offer from time to time to similarly situated executive level employees, subject to applicable eligibility requirements. The Company shall not, however, by reason of this Section 3(c), be obligated to institute, maintain, or refrain from changing, amending, or discontinuing any such benefit plan or program, so long as any such changes are similarly applicable to similarly situated employees of the Company.",employee-benefits
"Employee Benefits. During the Term of Employment, Employee shall be entitled to participate in health, insurance, retirement and other perquisites and benefits generally provided to other senior executives of the Company that are made available from time to time. Employee shall also be entitled to the same number of holidays, vacation and sick days as are generally allowed to senior executives of the Company in accordance with Company policies in effect from time to time.",employee-benefits
"Employee Benefits. (a) Section 2.18 of the Disclosure Schedule contains a complete and accurate list of all Employee Benefit Plans (as defined below) maintained, or contributed to, by Raptor or any ERISA Affiliate (as defined below). For purposes of this Agreement, ""Employee Benefit Plan"" means any ""employee pension benefit plan"" (as defined in Section 3(2) of the Employee Retirement Income Security Act of 1974, as amended (""ERISA"")), any ""employee welfare benefit plan"" (as defined in Section 3(1) of ERISA), and any other written or oral plan, agreement or arrangement involving direct or indirect compensation, including without limitation insurance coverage, severance benefits, disability benefits, deferred compensation, bonuses, stock options, stock purchase, phantom stock, stock appreciation or other forms of incentive compensation or post-retirement compensation. For purposes of this Agreement, ""ERISA Affiliate"" means any entity which is a member of (i) a controlled group of corporations (as defined in Section 414(b) of the Code), (ii) a group of trades or businesses under common control (as defined in Section 414(c) of the Code), or (iii) an affiliated service group (as defined under Section 414(m) of the Code or the regulations under Section 414(o) of the Code), any of which includes Raptor. Complete and accurate copies of (i) all Employee Benefit Plans which have been reduced to writing, (ii) written summaries of all unwritten Employee Benefit Plans, if any, (iii) all related trust agreements, insurance contracts and summary plan descriptions, and (iv) all annual reports filed on IRS Form 5500, 5500C or 5500R for the last two plan years for each Employee Benefit Plan, have been delivered or made available to Axent or will prior to Closing be delivered or made available to Axent. Each Employee Benefit Plan has been administered in accordance with its terms and each of Raptor and the ERISA Affiliates has met its obligations with respect to such Employee Benefit Plan and has made all required contributions thereto. Raptor and all Employee Benefit Plans are in compliance with the currently applicable provisions of ERISA and the Code and the regulations thereunder.",employee-benefits
