clause_text,clause_type
"Duties. Executive agrees that during the Employment Period from and after the Effective Date, while Executive is employed by the Company, Executive will devote Executive’s full business time, energies and talents to serving as the President and Chief Executive Officer of the Company and the Parent, at the direction of the Board of Directors of the Parent (the “Board”). Executive shall have such duties and responsibilities as may be assigned to Executive from time to time by the Board, shall perform all duties assigned to Executive faithfully and efficiently, subject to the direction of the Board and shall have such authorities and powers as are inherent to the undertakings applicable to Executive’s position and necessary to carry out the responsibilities and duties required of Executive hereunder. Executive will perform the duties required by this Agreement at the Company’s principal place of business unless the nature of such duties requires otherwise. So long as Executive is the Chief Executive Officer of the Parent, he shall serve as member of the Board and if the Parent forms an Executive Committee of the Board, Executive shall serve as a member of such committee. Notwithstanding the foregoing, during the Employment Period, Executive may devote reasonable time to activities other than those required under this Agreement, including activities of a charitable, educational, religious or similar nature (including professional associations) to the extent such activities do not, in the reasonable judgment of the Board, inhibit, prohibit, interfere with or conflict with Executive’s duties under this Agreement or conflict in any material way with the business of the Parent, the Company and their respective affiliates; provided, however, that Executive shall not serve on the board of directors of any business (other than the Parent or the Company or their respective affiliates) or hold any other position with any business without receiving the prior written consent of the Board, which consent, with respect to serving on private company boards, may not be unreasonably withheld.",duties
"Duties. The Employee shall perform those functions generally performed by persons of such title and position, shall attend all meetings of the stockholders and the Board, shall perform any and all related duties and shall have any and all powers as may be prescribed by resolution of the Board, and shall be available to confer and consult with and advise the officers and directors of Employer at such times that may be required by Employer. Employee shall report directly and solely to the Board.",duties
"Duties. The Employee shall serve as the President of the RSA Division of the Company and as Northeast Regional Vice President, and shall report to, and be subject to the general direction and control of the Chief Executive Officer and the Board of Directors of the Company (the ""Board""). The Employee shall perform such management and administrative duties, consistent with the Employee's position, as are from time to time reasonably assigned to the Employee by the Chief Executive Officer and the Board including developing local, regional, and national customers for the Company and its Affiliates (defined below). The Employee also agrees to perform, without additional compensation, such other services for the Company, and for any parent, subsidiary or affiliate corporations of the Company and any partnerships in which the Company may from time to time have an interest (herein collectively called ""Affiliates""), as the Chief Executive Officer or Board shall from time to time reasonably specify, if such services are of the nature commonly associated with the positions of Division President and of Regional Vice President of a company engaged in activities similar to the activities engaged in by the Company and to perform such other activities as are consistent with the Employee's past responsibilities as an employee of the Seller and the RSA Business; provided, that Employee shall not be required to engage in any business that is not reasonably related to the Business of the Company. For purposes of this Agreement, the ""Business of the Company"" or, alternatively, ""Business"" shall be defined as the current business of the Company, including, but not limited to, the marketing and providing of court reporting and litigation support services in the Philadelphia, Pennsylvania area. The term ""Company"" as used in this Agreement shall be deemed to include and refer to all such Affiliates.",duties
"Duties. Employee shall be employed by the Company as a senior executive officer and shall endeavor in good faith to competently perform such duties as inherent in Employee’s employment or any designated job position or as specified by Company and shall also perform and discharge such other employment duties and responsibilities as the Board of Directors or President of Company shall from time to time reasonably determine, not inconsistent with Employee’s position as a senior executive officer with Company. Employee shall also comply with any By-Laws of Company, as applicable. Employee shall perform Employee’s duties principally at the offices of the Company at 2301 Highway 190 West, DeRidder, Louisiana, with such travel to such other locations from time to time as the Board of Directors or President of Company may reasonably request. Except as may otherwise be approved in advance by the Board of Directors of Company, and except during vacation periods and reasonable periods of absence due to sickness, injury or disability, Employee shall devote Employee’s full time throughout the Employment Term to the services required of Employee hereunder; provided that the foregoing shall not prohibit Employee from engaging in reasonable charitable, civic and community activities. Employee shall render Employee’s business services exclusively to Company and its subsidiaries and affiliate entities during the Employment Term and shall use his/her good faith efforts, judgment and energy to improve and advance the business and interests of the Company and its subsidiaries in a manner consistent with the duties of Employee’s position. Employee shall diligently, prudently, professionally and responsibly perform his duties and shall discharge his employment utilizing his best faith efforts and prudent judgment with a high degree of proficiency and competency and for the exclusive interest of company.",duties
"Duties. The Sub-Advisor may, in its discretion, appoint the U.K. Sub-Advisor to perform one or more of the following services with respect to all or a portion of the investments of the Portfolio, in connection with the Sub-Advisor's duties under the Sub-Advisory Agreement. The services and the portion of the investments of the Portfolio advised or managed by the U.K. Sub-Advisor shall be as agreed upon from time to time by the Sub-Advisor and the U.K. Sub-Advisor. The U.K. Sub-Advisor shall pay the salaries and fees of all personnel of the U.K. Sub-Advisor performing services for the Portfolio relating to research, statistical and investment activities. (a) INVESTMENT ADVICE: If and to the extent requested by the Sub-Advisor, the U.K. Sub-Advisor shall provide investment advice to the Sub-Advisor with respect to all or a portion of the investments of the Portfolio, and in connection with such advice shall furnish the Sub-Advisor such factual information, research reports and investment recommendations as the Advisor may reasonably require. Such information may include written and oral reports and analyses. (b) INVESTMENT MANAGEMENT: If and to the extent requested by the Sub-Advisor, the U.K. Sub-Advisor shall manage all or a portion of the investments of the Portfolio in accordance with the investment objective, policies and limitations provided in the Portfolio's Prospectus or other governing instruments, as amended from time to time, the Investment Company Act of 1940 (the ""1940 Act"") and rules thereunder, as amended from time to time, and such other limitations as the Trust or Advisor may impose with respect to the Portfolio by notice to the U.K. Sub-Advisor. With respect to the portion of the investments of the Portfolio under its management, the U.K. Sub-Advisor is authorized to make investment decisions on behalf of the Portfolio with regard to any stock, bond, other security or investment instrument, and to place orders for the purchase and sale of such securities through such broker-dealers as the U.K. Sub-Advisor may select. The U.K. Sub-Advisor may also be authorized, but only to the extent such duties are delegated in writing by the Advisor, to provide additional investment management services to the Portfolio, including but not limited to services such as managing foreign currency investments, purchasing and selling or writing futures and options contracts, borrowing money or lending securities on behalf of the Portfolio. All investment management and ...",duties
"Duties. Subject to the supervision and control of the Board of Directors of the Company (the “Board”), Employee shall do and perform all services and acts necessary or advisable to fulfill the duties and responsibilities of his position including, without limitation, management of all day-to-day operations of the Company, and all matters pertaining to the research and development, production, distribution, sale and marketing of the Company’s products and services and the employment of the Company’s employees and shall render such services on the terms set forth herein. In addition, Employee shall have such other Employee and managerial powers and duties with respect to the Company and its parent, subsidiaries, affiliates and strategic partners as may reasonably be assigned to him by the Board or the Chairman. Except for sick leave, paid time off (as provided in Section 4.3 below), and leaves of absence excused by the Board or the Chairman, Employee shall, throughout the Term, devote all his working time, attention, knowledge and skills faithfully and to the best of his ability, to the duties and responsibilities of his position in furtherance of the business affairs and activities of the Company and its parent, subsidiaries, affiliates and strategic partners. Employee shall at all times be subject to, observe and carry out such rules, regulations, policies, directions, and restrictions as the Board or the Chairman may from time to time establish for employees of the Company.",duties
"Duties. During the Term, Executive shall be employed by the Company as Executive Vice President and General Counsel of the Company, and, as such, Executive shall faithfully perform for the Company the duties of said office and shall perform such other duties of an executive, managerial or administrative nature as shall be specified and designated from time to time by the Board of Directors of the Company (the “Board”) or the Chief Executive Officer of the Company, which duties shall not be materially inconsistent with the duties performed by executives holding similar offices with real estate investment trusts. Executive shall devote substantially all of his business time and effort to the performance of his duties hereunder, except that Executive may devote reasonable time and attention to civic, charitable, business or social activities so long as such activities do not interfere with Executive’s employment duties. Executive shall comply with the policies, standards, and regulations established from time to time by the Company.",duties
"Duties. (a) The Company will employ the Executive as Senior Vice President and Chief Financial Officer (""CFO"") of the Company, (b) the Executive will serve in the Company's employ in that position and (c) under the direction of the Board of Directors of the Company (the ""Board"") or the Chief Executive Officer of the Company (the ""CEO""), the Executive shall perform such duties, and have such powers, authority, functions, duties and responsibilities for the Company and corporations and other entities affiliated with the Company as are commensurate and consistent with his employment in the position of CFO. The Executive also shall have such additional powers, authority, functions, duties and responsibilities as may be assigned to him by the Board or the CEO; provided that, without the Executive's written consent, those additional powers, authority, functions, duties and responsibilities shall not be inconsistent or interfere with, or detract from, those herein vested in, or otherwise then being performed for the Company by, the Executive. In the event of an increase in the Executive's duties, the CEO shall review the Executive's compensation and benefits to determine if an adjustment in compensation and employee benefits commensurate with the Executive's new duties is warranted, in accordance with the Company's compensation policies and subject to approval by the Compensation Committee of the Board (the ""Compensation Committee"").",duties
"Duties a. During the term of his employment pursuant to this Agreement, Employee shall serve the Company faithfully and to the best of his ability and shall devote his business and professional time, energy, and diligence to the performance of the duties of such position and he shall perform such services and duties in connection with the business and affairs of the Company (i) as are customarily incident to such position and (ii) subject to Section 1.2(b) hereof, as may reasonably be assigned or delegated to him from time to time by the Board of Directors or President of the Company.",duties
"Duties. Employee shall be granted the title of President and Chief Scientific Officer of the Company subject to the authority of the Company's Chief Executive Officer (the “CEO”). Employee shall perform such duties commensurate with his office and as directed the CEO such duties to include, but not be limited to: See Schedule 1. During the Employment Period, Employee shall perform his duties hereunder in a diligent manner, subject to the provisions of Schedule 1 of this Agreement; devoting such amount of his business time, attention and efforts to the affairs of the Company within the scope of his employment as is necessary for the proper rendition of such service and shall use his best efforts to promote the best interests of the Company. Employee's services shall be rendered when and as required by the Board and in accordance with his instructions, direction and control. It is agreed that Employee will only devote such time as to effectively conduct duties and responsibilities associated with this position pursuant to this Agreement.",duties
"Duties. During the Initial Term or any Renewal Term (sometimes ------ collectively referred to as the ""Term""), Executive shall perform such executive duties for the Company and/or its Affiliates, consistent with his position hereunder, as may be assigned to him from time to time by the Board of Directors. Executive shall devote his entire productive business time, attention and energies to the performance of his duties hereunder. Executive shall use his best efforts to advance the interests and business of the Company and its Affiliates. Executive shall abide by all rules, regulations and policies of the Company, as may be in effect from time to time. Notwithstanding the foregoing, Executive may act for his own account in passive-type investments as provided in Section 5.3, or as a member of other boards of directors, where the time allocated for those activities does not materially interfere with or create a conflict of interest with the discharge of his duties for the Company.",duties
"Duties. During the Employment Period, the Executive shall, in the same capacities and positions held by the Executive at the time immediately prior to the Change in Control of the Company or in such other capacities and positions as may be agreed to by the Company and the Executive in writing, devote the Executive’s commercially reasonable efforts and business time, attention and skill during normal business hours to the business and affairs of the Company, as such business and affairs now exist and as they may hereafter be conducted, all consistent with the Company’s and the Executive’s practices immediately prior to the Change in Control of the Company. During the Employment Period, it shall not be a violation of this Agreement for the Executive to (A) serve on corporate, civic or charitable boards or committees, (B) deliver lectures, fulfill speaking engagements or teach at educational institutions and/or (C) manage personal investments, so long as such activities do not significantly interfere with the performance of the Executive’s responsibilities as an employee of the Company in accordance with this Agreement. It is expressly understood and agreed that, to the extent that any such activities have been conducted by the Executive prior to the Change in Control of the Company, the continued conduct of such activities (or the conduct of activities similar in nature and scope thereto) subsequent to the Change in Control of the Company shall not thereafter be deemed to interfere with the performance of the Executive’s responsibilities to the Company hereunder. The services which are to be performed by the Executive hereunder are to be rendered in the same metropolitan area in which the Executive was employed immediately prior to the time of such Change in Control of the Company, or in such other place or places as shall be mutually agreed upon in writing by the Executive and the Company from time to time.",duties
"Duties. The title of “Agent” is used solely as a matter of market custom and the duties of Agent are administrative in nature only. Agent has no duties except those expressly set forth in the Loan Documents, and in no event does Agent have any agency, fiduciary or implied duty to or relationship with any Secured Party or other Person by reason of any Loan Document or related transaction. The conferral upon Agent of any right shall not imply a duty to exercise such right, unless instructed to do so by Lenders in accordance with this Agreement.",duties
"Duties. (a) During the Directorship Term (as defined herein), the Director shall make reasonable business efforts to attend all Board meetings, serve on appropriate subcommittees as reasonably requested by the Board, make himself available to the Company at mutually convenient times and places, attend external meetings and presentations, as appropriate and convenient, and perform such duties, services and responsibilities, and have the authority commensurate to such position.",duties
"Duties. (a) During the Term of Employment, the Executive shall serve as the Chief Executive Officer and Chairman of the Board of the Company with such authority and duties as are generally associated with such positions and as may be assigned to him from time to time by the Board of Directors of the Company that are consistent with such authority and duties. The Executive shall report only to the Board of Directors of the Company.",duties
"Duties. During the Term, the Executive shall be employed by the Company as General Counsel of the Company, and, as such, the Executive shall have such responsibilities and authority as are customary for the General Counsel of a company of similar size and nature as the Company and shall faithfully perform for the Company the duties of each such office and shall report directly to the Chief Executive Officer. The Executive shall devote substantially all of his business time and effort to the performance of his duties hereunder; provided, however, that the Executive shall be permitted to continue service as set forth in Exhibit A and, subject to the approval of the Board, that the Executive may serve on the boards of directors or trustees of any business corporations or charitable organizations and such service shall not be a violation of this Agreement, provided that such other activities do not materially interfere with the performance of the Executive’s duties hereunder.",duties
"Duties. During the Term, the Executive shall serve as Chief Financial Officer and Treasurer of the Company and such other or additional positions as an officer or director of the Company, and of such direct or indirect affiliates of the Company (“Affiliates”), as the Executive and the board of directors of the Company (the “Board”) or its designee shall mutually agree from time to time. In such positions, the Executive shall perform such duties, functions and responsibilities during the Term commensurate with the Executive’s positions as reasonably directed by the Board.",duties
"Duties. The Executive shall work for the Employer in a full-time capacity. The Executive shall, during the term of his employment, have the duties, responsibilities, powers, and authority customarily associated with the position of an executive officer. The Executive shall solely report to, and follow the direction of, the Chief Executive Officer of the Employer or to his designee or a designee of the Board of Directors of the Company (the “Board”). The Executive shall diligently, competently, and faithfully perform all duties, and shall devote his entire business time, energy, attention, and skill to the performance of duties for the Employer or its affiliates and will use his best efforts to promote the interests of the Employer. It shall not be considered a violation of the foregoing for the Executive to serve on business, industry, civic, religious or charitable boards or committees, so long as such service is in compliance with the Employer’s Corporate Governance Guidelines, the Chief Executive Officer of the Employer is provided notice of such service and, in his reasonable determination, such service does not individually or in the aggregate significantly interfere with the performance of the Executive’s responsibilities as an employee of the Employer in accordance with this Agreement.",duties
