clause_text,clause_type
Descriptive Headings. Descriptive headings of the several sections of this Second Amendment are inserted for convenience only and shall not control or affect the meaning or construction of any of the provisions of this Second Amendment.,descriptive-headings
Descriptive Headings. The headings and captions used in this Agreement are for reference purposes only and shall not affect the meaning or interpretation of this Agreement.,descriptive-headings
"Descriptive Headings. The article and section headings and the table of contents contained in this Agreement are solely for the purpose of reference, are not part of the agreement of the parties and shall not in any way affect the meaning or interpretation of this Agreement.",descriptive-headings
"Descriptive Headings. In the event of a conflict between titles to articles and paragraphs and the text, the text shall control.",descriptive-headings
"Descriptive Headings. The headings in this Joinder are inserted for convenience only and are in no way intended to describe, interpret, define, or limit the scope, extent or intent of this Joinder or any provision of this Joinder.",descriptive-headings
Descriptive Headings. The descriptive headings of this Bill of Sale are for convenience of reference only and shall not be deemed to affect the meaning or construction of any provisions hereof.,descriptive-headings
Descriptive Headings. The headings of the several sections of this Agreement are intended for convenience of reference only and are not intended to be a part of or to affect the meaning or interpretation of this Agreement.,descriptive-headings
Descriptive Headings. The descriptive headings used in this Guaranty are for convenience only and shall not be deemed to affect the meaning or construction of any provision hereof.,descriptive-headings
"Descriptive Headings. The descriptive headings of the various provisions of this Agreement are for convenience of reference only, do not constitute a part hereof, and shall not affect the meaning or construction of any provision hereof.",descriptive-headings
Descriptive Headings. Titles and headings to Articles and Sections in this Agreement are inserted for convenience of reference only and are not intended to be a part of or to affect the meaning or interpretation of this Agreement.,descriptive-headings
Descriptive Headings. The headings of the paragraphs and subparagraphs of this Agreement are inserted for convenience only and shall not constitute a part hereof.,descriptive-headings
"Descriptive Headings. The descriptive headings of the sections of this Fifth Supplemental Lease are inserted for convenience of reference only and do not constitute a part of this Fifth Supplemental Lease and shall not affect the meaning, construction, interpretation or effect of this Fifth Supplemental Lease.",descriptive-headings
"Descriptive Headings. The descriptive headings of the several paragraphs, subparagraphs and clauses of this Bill of Sale were inserted for convenience only and shall not be deemed to affect the meaning or construction of any of the provisions hereof.",descriptive-headings
"Descriptive Headings. Descriptive headings of the several sections of this Agreement are inserted for convenience only and shall not control or affect the meaning or construction of any of the provisions hereof and the words “herein,” “hereof,” “hereby,” “hereto,” “hereunder” and words of similar import are references to this Agreement as a whole and not to any particular section or other provision hereof.",descriptive-headings
Descriptive Headings. Descriptive headings are inserted for convenience and reference only and do not in any way limit or amplify the terms and provisions hereof.,descriptive-headings
"Descriptive Headings. The descriptive headings of this Note are inserted for convenience only, and do not constitute a part of this Note.",descriptive-headings
"Descriptive Headings. The headings used herein are descriptive only and for the convenience of identifying provisions, and are not determinative of the meaning or effect of any such provisions.",descriptive-headings
"Descriptive Headings. The descriptive headings contained in this Agreement are for convenience and reference only and will not affect in any way the meaning or interpretation of this Agreement. Unless the context of this Agreement expressly indicates otherwise, (i) any singular term in this Agreement will include the plural and any plural term will include the singular and (ii) the term section or schedule will mean a section or schedule of or to this Agreement.",descriptive-headings
Descriptive Headings. The descriptive headings in this Indemnity Agreement are included for the convenience of the parties only and shall not affect the construction of this Indemnity Agreement.,descriptive-headings
Descriptive Headings. The descriptive headings of this Agreement are for convenience of reference only and shall not define or limit any of the terms or provisions hereof.,descriptive-headings
"Descriptive Headings. The headings in this Agreement and in the Schedules, Exhibits and Annexes are included for convenience of reference only and will not affect in any way the meaning or interpretation of this Agreement.",descriptive-headings
Descriptive Headings. The headings in this Agreement are for -------------------- purposes of reference only and shall not limit or otherwise affect the meaning hereof.,descriptive-headings
"Descriptive Headings. Descriptive headings are for convenience only and shall not control or affect the meaning or construction of any provision of this Agreement. References in this Agreement to Sections or Subsections are to Sections of Subsections of this Agreement. All pronouns and any variations thereof refer to the masculine, feminine or neuter, singular or plural, as the identity of the applicable person or persons may require.",descriptive-headings
Descriptive Headings. The descriptive headings of this Joinder Agreement are for convenience of reference only and do not constitute a part of this Joinder Agreement.,descriptive-headings
"Descriptive Headings. The descriptive headings of the sections of this Contract are inserted or annexed for convenience of reference only and shall not affect the meaning, construction, interpretation or effect of this Contract.",descriptive-headings
"Descriptive Headings. The headings used herein and in any of the documents annexed hereto as schedules, lists or exhibits are descriptive only and for the convenience of identifying provisions, and are not determinative of the meaning or effect of any such provision.",descriptive-headings
Descriptive Headings. Descriptive headings of the several Sections of this Agreement are inserted for convenience only and shall not control or affect the meaning or construction of any of the provisions hereof. [balance of this page left intentionally blank],descriptive-headings
"Descriptive Headings. Descriptive headings of the several Sections of this Agreement are inserted for convenience only and shall not control or affect the meaning or construction of any of the provisions of this Agreement. By: /s/ Harold E. Selick Name: Harold E. Selick Title: Chief Executive Officer By: /s/ Beverly A. Verrico Name: Beverly A. Verrico Title: Director, Business Development Pursuant to Section 151(g) and Section 103 of the General Corporation Law of the State of Delaware, I, Harold E. Selick, the Chief Executive Officer, of Threshold Pharmaceuticals, Inc. (the “Corporation”), a corporation organized and existing under the General Corporation Law of the State of Delaware hereby certify: That pursuant to the authority conferred upon the Board of Directors by the Amended and Restated Certificate of Incorporation of the Corporation, the Board of Directors, on August 8, 2006 adopted the following resolution creating a series of shares of Preferred Stock designated as Series A Participating Preferred Stock: “RESOLVED: that pursuant to the authority vested in the Board of Directors of the Corporation by the Amended and Restated Certificate of Incorporation (the “Restated Certificate”), the Board of Directors does hereby provide for the issue of a series of Preferred Shares, $0.001 par value, of the Corporation, to be designated “Series A Participating Preferred Stock”, initially consisting of Two Hundred Thousand (200,000) shares and to the extent that the designations, powers, preferences and relative and other special rights and the qualifications, limitations and restrictions of the Series A Participating Preferred Stock are not stated and expressed in the Restated Certificate, does hereby fix and herein state and express such designations, powers, preferences and relative and other special rights and the qualifications, limitations and restrictions thereof, as follows (all terms used herein which are defined in the Restated Certificate shall be deemed to have the meanings provided therein):",descriptive-headings
"Descriptive Headings. The descriptive headings of the several paragraphs of this Warrant are inserted for convenience only and do not constitute a part of this Warrant. 18. Governing Law. This Warrant shall be construed and enforced in accordance with, and the rights of the parties shall be governed by, the laws of the State of Delaware. 19. Survival of Representations, Warranties and Agreements. All representations and warranties of the Company and the holder hereof contained herein shall survive the Date of Grant, the exercise or conversion of this Warrant (or any part hereof) and the termination or expiration of rights hereunder and shall terminate three years after the date of this Agreement. All agreements of the Company and the holder hereof contained herein shall survive indefinitely until, by their respective terms, they are no longer operative. 20.",descriptive-headings
Descriptive Headings. The descriptive headings of this Lease are inserted for convenience in reference only and do not in any way limit or amplify the terms and provisions of this Lease.,descriptive-headings
Descriptive Headings. Descriptive headings are for convenience only and are not to affect the meaning or construction of any of the provisions of this agreement.,descriptive-headings
"Descriptive Headings. The heading of each provision hereof is for descriptive purposes only. They shall not be deemed to modify, qualify or otherwise substitute for any of the rights or obligations set forth in each of the provisions thereof contained in this Agreement.",descriptive-headings
"Descriptive Headings. The descriptive paragraph headings contained herein are for convenience only and are not intended to include or conclusively define all the subject matter in the paragraphs accompanying such headings and, accordingly, which headings should not be resorted to for interpretation of this Agreement.",descriptive-headings
"Descriptive Headings. The headings and titles of the Sections and subsections of this Franchise are for reference purposes only, and shall not affect the meaning or interpretation of the text herein.",descriptive-headings
"Descriptive Headings. The titles and captions preceding the text of the articles and sections of this Agreement are inserted solely for convenient reference and neither constitute a part of this Agreement nor affect its meaning, interpretation, or effect.",descriptive-headings
Descriptive Headings. The descriptive headings used herein are for convenience of reference only and they are not intended to have any effect whatsoever in determining the rights or obligations under this Note.,descriptive-headings
Descriptive Headings. The descriptive headings of this Guaranty are inserted for convenience only and do not constitute a part of this Guaranty.,descriptive-headings
Descriptive Headings. The descriptive headings of this Registration Agreement are inserted for convenience only and do not constitute a part of this Registration Agreement.,descriptive-headings
Descriptive Headings. The descriptive headings of the sections are inserted for convenience only and shall not control or affect the meaning or construction of any of its provisions.,descriptive-headings
"Descriptive Headings. All section headings, titles and subtitles are in this Agreement for convenience of reference only, and are to be ignored in any constructions of this Agreement’s provisions.",descriptive-headings
Descriptive Headings. The descriptive article and section headings herein are inserted for convenience of reference only and are not intended to be part of or to affect the meaning or interpretation of this RSLIC Administrative Services Agreement.,descriptive-headings
Descriptive Headings. Section headings appearing in this Note have been inserted for convenience of reference only and shall be given no substantive meaning or significance whatsoever in construing the terms and provisions of this Note.,descriptive-headings
"Descriptive Headings. Headings of Sections and subsections of this Agreement are for convenience of the parties only, and shall be given no substantive or interpretive effect whatsoever. Except as otherwise indicated, all references in this Agreement to “Sections,” and “Schedules” are intended to refer to Sections of this Agreement and Schedules to this Agreement.",descriptive-headings
"Descriptive Headings. Descriptive headings contained herein are for reference only and in no way define, limit, extend or describe the scope of this Agreement or any provisions thereof.",descriptive-headings
Descriptive Headings. The descriptive headings set forth in this Agreement are inserted for convenience and for reference only and do not in any way limit or amplify the terms and provisions of this Agreement.,descriptive-headings
Descriptive Headings. The captions included herein are for administrative convenience only and shall not be considered in interpreting any of the terms or provisions of this Agreement.,descriptive-headings
Descriptive Headings. Descriptive headings of the several Articles and Sections of each of the Loan Documents are intended for convenience only and shall not control or affect the meaning or construction of any of the provisions hereof.,descriptive-headings
Descriptive Headings. Section headings in this Amendment are included herein for convenience of reference only and shall not constitute a part of this Amendment for any other purpose.,descriptive-headings
Descriptive Headings. Descriptive headings of sections of this Agreement are for convenience of reference only and do not constitute a part of this Agreement.,descriptive-headings
Descriptive Headings. The descriptive headings of this Agreement are -------------------- for convenience only and shall not control or affect the meaning or construction of any provision of this Agreement.,descriptive-headings
Descriptive Headings. All descriptive headings in this Agreement are inserted for convenience only and shall be disregarded in construing or applying any provision of this Agreement.,descriptive-headings
Descriptive Headings. The descriptive headings used herein are inserted for convenience only and do not constitute a part of this Agreement.,descriptive-headings
Descriptive Headings. Titles to Sections are solely for informational purposes.,descriptive-headings
"Descriptive Headings. Descriptive headings of the several Sections of this Agreement are inserted for convenience only and will not control or affect the meaning or construction of any of the provisions hereof. Unless otherwise expressly provided, references herein to Sections and Exhibits are to Sections and Exhibits of or to this Agreement.",descriptive-headings
Descriptive Headings. The descriptive headings of the Sections of this Agreement are inserted for convenience only and do not constitute a part of the Agreement.,descriptive-headings
"Descriptive Headings. All section headings, titles and subtitles contained herein are inserted for convenience and reference only and are to be ignored in any construction of the provisions hereof.",descriptive-headings
Descriptive Headings. Descriptive headings are for convenience only and will not control or affect the meaning or construction of any provisions of this Amendment No. 2.,descriptive-headings
"Descriptive Headings. Descriptive headings of the several Sections of this Agreement are inserted for convenience only and shall not control or affect the meaning or construction of any of the provisions of this Agreement. The parties have caused this Agreement to be duly executed as of the date first written above. By: /s/ Anthony F. Dombrowik Name: Anthony F. Dombrowik Title: Senior Vice President and Chief Financial Officer By: /s/ Herbert J. Lemmer Name: Herbert J. Lemmer Title: Vice President Certificate No. R- Rights NOT EXERCISABLE AFTER FEBRUARY 1, 2011 OR SUCH LATER DATE AS DETERMINED BY THE COMPANY’S BOARD OR EARLIER IF REDEMPTION OR EXCHANGE OCCURS. THE RIGHTS ARE SUBJECT TO REDEMPTION AT $.01 PER RIGHT AND TO EXCHANGE ON THE TERMS SET FORTH IN THE AGREEMENT. This certifies that , or registered assigns, is the registered owner of the number of Rights set forth above, each of which entitles the owner thereof, subject to the terms, provisions and conditions of the Agreement, dated as of January 26, 2009 (the “Agreement”), between Red Lion Hotels Corporation, a Washington corporation (the “Company”), and American Stock Transfer & Trust Company LLC(the “Rights Agent”), to purchase from the Company at any time after the Distribution Date (as such term is defined in the Agreement) and prior to 5:00 P.M., New York time, on February 1, 2011 (or such later date as determined by the Board of Directors of the Company (so long as such determination is made prior to February 1, 2011)) at the principal office of the Rights Agent, or at the office of its successor as Rights Agent, one tenth of a fully paid non-assessable share of Series A Junior Participating Preferred Stock, par value $.01 per share, of the Company (the “Preferred Shares”), at a purchase price of $15.00 per one tenth of a Preferred Share (the “Purchase Price”), upon presentation and surrender of this Right Certificate with the Form of Election to Purchase duly executed. The number of Rights evidenced by this Right Certificate (and the number of one tenths of a Preferred Share which may be purchased upon exercise hereof) set forth above, and the Purchase Price set forth above, are the number and Purchase Price as of , , based on the Preferred Shares as constituted at such date. As provided in the Agreement, the Purchase Price and the number of one tenths of a Preferred Share which may be purchased upon the exercise of the Rights evidenced by this Right Certificate are subject to modification and adjustment upon the...",descriptive-headings
Descriptive Headings. The descriptive headings of the Sections -------------------- of this Agreement are intended for convenience only and shall not be deemed to affect the meaning or construction of any of the provisions hereof.,descriptive-headings
Descriptive Headings. The article or section titles or captions contained in this Agreement are for convenience only and shall not be deemed a part of this Agreement.,descriptive-headings
"Descriptive Headings. The descriptive headings of the various provisions of this Agreement are included for convenience only, and they are not intended to affect the meaning or construction of any of the provisions of this Agreement.",descriptive-headings
Descriptive Headings. The descriptive headings contained in this Agreement are inserted for convenience only and will not affect in any way the meaning or interpretation of this Agreement. [Signatures on following page],descriptive-headings
Descriptive Headings. The descriptive headings of this Lease are inserted for convenience in reference only and do not constitute a part of this Lease.,descriptive-headings
Descriptive Headings. The headings in this Agreement are for convenience of reference only and shall not limit or otherwise affect the meaning of the terms contained herein. * * * * *,descriptive-headings
Descriptive Headings. The Section headings contained herein are for reference purposes only and will not in any way affect the meaning or interpretation of this Release.,descriptive-headings
Descriptive Headings. The headings and captions used in this Agreement and the table of contents to this Agreement are for reference purposes only and will not affect in any way the meaning or interpretation of this Agreement.,descriptive-headings
Descriptive Headings. The paragraph headings contained herein are for reference purposes only and shall not in any way affect the meaning or interpretation of this Agreement. 6 of 7,descriptive-headings
"Descriptive Headings. All headings, captions and arrangements used in this Agreement are intended solely for the convenience of the parties and shall not be deemed to limit, amplify or modify the terms of this Agreement nor affect the meaning thereof.",descriptive-headings
"Descriptive Headings. The descriptive headings throughout this Agreement are for convenience and reference only, and the words contained therein will in no way be held to explain, modify, amplify, or aid in the interpretation, construction, or meaning of the provisions of this Agreement.",descriptive-headings
Descriptive Headings. The descriptive headings contained herein are for convenience of reference only and shall not affect in any way the meaning or interpretation of this Agreement. [this space intentionally left blank],descriptive-headings
Descriptive Headings. Descriptive headings of the several Sections of this Warrant are inserted for convenience only and shall not control or affect the meaning or construction of any of the provisions hereof. Capitalized terms used herein which are not otherwise defined shall have the meanings ascribed to such terms as in the Securities Purchase Agreement.,descriptive-headings
"Descriptive Headings. The headings used in this Agreements are descriptive only and for the convenience of identifying the provisions hereof, and are not determinative of the meaning or effect of any of the provisions of this Agreement.",descriptive-headings
"Descriptive Headings. The descriptive headings in this Agreement are for convenience only and shall not be interpreted so as to limit or affect in any way the meaning of the language in the pertaining Article, Section, Paragraph or Sub-paragraph.",descriptive-headings
Descriptive Headings. The descriptive headings which are used in this Agreement are for the convenience of the parties only and shall not affect the meaning of any provision of this Agreement. SIGNATURE PAGE 1 OF 1 TO STOCK PLEDGE AGREEMENT,descriptive-headings
"Descriptive Headings. The headings of the sections of this Agreement are inserted as a matter of convenience and for reference only and in no way define, limit or describe the scope of this Agreement or the meaning of any provision of this Agreement.",descriptive-headings
Descriptive Headings. The descriptive headings of this Addendum are inserted for convenience only and shall not limit or otherwise affect the meaning hereof.,descriptive-headings
Descriptive Headings. The descriptive headings in this Escrow Agreement are for convenience only and shall not control or affect the meaning or constructing of any provision of this Escrow Agreement.,descriptive-headings
Descriptive Headings. 20.1 The descriptive headings of the several paragraphs contained in this Contract are inserted for convenience only and shall not control or affect the meaning or construction of any of the provisions hereof.,descriptive-headings
Descriptive Headings. The descriptive headings of this Agreement are inserted for convenience only and do not constitute a part of this Agreement. COUNTERPART SIGNATURE PAGE TO THE STOCKHOLDERS AGREEMENT,descriptive-headings
"Descriptive Headings. The descriptive headings appearing in these terms and conditions are for convenience of reference only and shall not alter, limit or define the provisions hereof. [●], the Secretary of the Board of Directors of SABMiller Holdings Inc. (the “Issuer”), hereby certifies that (A) each officer, director or employee of the Issuer listed below is (i) an Authorized Representative of the Issuer for purposes of the Fiscal and Paying Agency Agreement dated January 17, 2012 (the “Agreement”), among the Issuer, SABMiller plc, as guarantor, and The Bank of New York Mellon (the “Fiscal Agent”) and the other parties named therein; (ii) duly elected or appointed, qualified and acting as the holder of the respective office or offices set forth opposite his name; (iii) a person upon whose oral or written instructions the Fiscal Agent is authorized to act, in accordance with the Agreement, with respect to the Notes issued under the Agreement; (iv) in the case of [●], the duly authorized person who executed or will execute the Notes by his manual or facsimile signature; (B) each signature appearing below is the person’s genuine signature; (C) and are Authorized Officers of the Issuer for purposes of the Agreement; and (D) attached hereto are true, correct and complete specimens of the certificates representing the Notes.",descriptive-headings
"Descriptive Headings. The headings in this Agreement are for convenience only and shall in no way enlarge, limit or define the scope or meaning of the various and several provisions hereof. EXECUTED as of the date first written above. Debtor's Address: DEBTOR: ------------------ 10711 Preston Road, Suite 250 Dallas, Texas 75230 RX-PRO.COM, INC., a Texas corporation By:/s/ Jim Moncrief ----------------------- Jim Moncrief, President Secured Party's Address: BANK: --------------------------------------------- Bank of Texas, N.A. 5956 Sherry Lane, Suite 1100 BANK OF TEXAS, N.A. Dallas, Texas 75225 Attention: David J. Broussard, Jr. Senior Vice President By:/s/ Frank A. Sewell, IV ------------------------ Frank A. Sewell, IV Banking Officer",descriptive-headings
"Descriptive Headings. The titles of the articles, sections and subsections of this Agreement are for convenience of reference only and are not to be considered in construing this Agreement.",descriptive-headings
"Descriptive Headings. The captions used herein are intended for convenience of reference only, shall not constitute any part of this Joinder and shall not modify or affect in any manner the meaning or interpretation of any of the provisions of this Joinder.",descriptive-headings
"Descriptive Headings. Descriptive headings of Sections of this Agreement are inserted for convenience of reference only, form no part of this Agreement and shall not be considered for purposes of interpreting or construing any of the provisions hereof.",descriptive-headings
Descriptive Headings. Section headings used in the Agreement are used for convenience of reference only and shall in no event be used for interpretation purposes.,descriptive-headings
"Descriptive Headings. The headings in this Agreement are for convenience of reference only and shall not limit or otherwise affect the meaning of terms contained herein. Unless the context of this Agreement otherwise requires, references to ""hereof,"" ""herein,"" ""hereby,"" ""hereunder"" and similar terms shall refer to this entire Agreement.",descriptive-headings
Descriptive Headings. The Table of Contents and the captions in this Agreement are for convenience of reference only and shall not define or limit the provisions hereof.,descriptive-headings
Descriptive Headings. The descriptive headings of this Agreement are for convenience only and shall have no legal effect.,descriptive-headings
Descriptive Headings. Title headings are for reference purposes only and shall have no interpretative effect.,descriptive-headings
"Descriptive Headings. The descriptive headings used herein are for convenience only and are not intended to necessarily refer to the matter in sections which precede or follow them, and have no effect whatsoever in determining the rights or obligations of the parties.",descriptive-headings
"Descriptive Headings. The headings of the Articles and Sections of this Agreement are inserted for convenience only, shall not be deemed to be a part of this Agreement, and in no way define, limit, extend or describe the scope or intent of any provision hereof.",descriptive-headings
"Descriptive Headings. The headings, captions, and arrangements used in this agreement are for convenience only and do not limit, amplify, or modify the terms of this agreement, nor affect the meaning hereof.",descriptive-headings
Descriptive Headings. The descriptive headings of the several sections and paragraphs of this Agreement are inserted for reference only and shall not limit or otherwise affect the meaning of the respective sections or paragraphs to which they apply.,descriptive-headings
